melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,branchiness_variance,melodic_mean,unweighted_abruptness,labels
0.3728191,9,6.332205481,24,4,4.525252525,4.242424242,5.092745638,2.03030303,2,Classical
0,3,0.61,19,2,0,3.076923077,1.455621302,1,2,Classical
0.245890861,15,15.47787895,21,2,2.666666667,3.282051282,3.484549638,1.564102564,5,Classical
0.355976331,5.85,2.383882134,18,6,2.846153846,4.369230769,6.29443787,1.830769231,1,Classical
0.280470522,20,34.11746722,28,4,4.369047619,3.452380952,2.938208617,1.797619048,3,Classical
0.411364859,9,6.648767109,24,9,4.034965035,3.958041958,4.487750012,2.034965035,3,Classical
0.353361095,8.666666667,6.140925795,21,5,2.731707317,3.512195122,2.44497323,1.707317073,5,Classical
0.741038062,11,9.768191884,41,3,6.664705882,3.882352941,3.950865052,2.188235294,2,Classical
0.213017751,6,2.983398438,12,5,1.692307692,3.230769231,2.639053254,1.307692308,5,Classical
0.383859406,13.875,18.21713612,24,1,3.698924731,4.172043011,3.948895826,1.88172043,3,Classical
0.4,7.833333333,4.810787266,24,4,3.6,4.38,4.8156,2,4,Classical
0.202678362,10,9.482651798,28,1,4.460176991,4.159292035,3.673741092,1.787610619,3,Classical
0.237654321,6,2.586697424,15,3,1.888888889,3.222222222,1.728395062,1.388888889,5,Classical
0.517160239,17,24.29564263,25,8,3.666666667,3.757575758,3.471533517,2.189393939,5,Classical
0.359375,2.99,0.717267314,14,8,1.375,2.875,1.109375,1.375,9,Classical
0.270424617,18,25.50019473,21,5,5.131147541,4.475409836,6.200214996,2.008196721,2,Classical
0.830336,10,8.078124514,24,7,3.528,3.744,3.502464,2.392,2,Classical
0.520399306,9,6.58377216,41,9,3.395833333,3.25,3.8125,1.645833333,8,Classical
0.407756233,13,15.54643106,24,7,4.726315789,3.978947368,4.189030471,2.052631579,1,Classical
0.222222222,2.25,0.37109375,17,1,1.166666667,3.777777778,2.50617284,1.333333333,2,Classical
0.412698413,9,7.045653762,11,3,1.571428571,3.333333333,2.888888889,1.666666667,3,Classical
0.324394464,6.208333333,3.273687128,41,1,4.977941176,4.147058824,4.419550173,1.882352941,12,Classical
0.234375,8,4.699308093,26,2,2.267857143,4.107142857,4.131377551,1.625,12,Classical
0.236442109,11,10.03392551,36,3,2.424657534,3.808219178,3.853631075,1.616438356,5,Classical
0.258518118,7,3.482140313,30,5,4.034883721,3.930232558,3.995132504,1.790697674,3,Classical
0.12244898,6,2.668685121,20,1,0.357142857,3.428571429,2.816326531,1.142857143,1,Classical
0.48734375,8,5.856655767,27,4,4.25,4.1,5.365,2.0125,1,Classical
0.295806068,9,6.954038533,25,5,3.841463415,3.512195122,2.298631767,1.817073171,5,Classical
0.382642998,8,5.435442814,29,3,2.858974359,3.871794872,4.111768573,1.769230769,2,Classical
0.24609375,5,1.841800877,10,2,1.1875,3.25,2.1875,1.4375,2,Classical
0.182319835,18,28.9635807,80,2,7.363372093,4.098837209,4.711161439,1.811046512,15,Classical
0.367969822,9.410714286,7.609895027,24,4,2.185185185,3.777777778,2.913580247,1.759259259,2,Classical
0.138888889,3.25,0.8125,14,1,0.25,2.666666667,0.722222222,1.166666667,1,Classical
0.390392623,14,15.93934409,21,5,3.036585366,3.87804878,4.326591315,1.890243902,3,Classical
0.413185587,22.66666667,44.43531713,34,1,2.9375,3.714285714,3.239795918,1.919642857,7,Classical
0.452885318,5,1.948886626,29,5,4.743243243,4.081081081,3.939371804,2.081081081,7,Classical
0.854897959,4,1.167260266,28,7,3.157142857,3.285714286,2.86122449,1.871428571,5,Classical
0.308539945,11,10.32333396,21,1,0.696969697,2.909090909,1.415977961,1.454545455,1,Classical
0.367768595,11,9.396796033,29,9,2.136363636,3.318181818,1.944214876,1.636363636,4,Classical
0.382545175,11,10.42011167,26,3,5.617647059,3.784313725,3.973087274,1.901960784,1,Classical
0.198347107,2.872727273,0.482865014,10,3,0.909090909,2.181818182,0.694214876,1.272727273,3,Classical
0.649796915,23.84,51.40095479,48,4,5.759825328,3.746724891,3.464235999,2.135371179,4,Classical
0.168367347,2.7,0.530612245,12,2,0.5,3.714285714,2.489795918,1.214285714,6,Classical
0.286816108,15,20.56587291,50,2,7.521126761,4.118309859,5.608537988,1.977464789,15,Classical
0.388888889,3.35,0.918367347,11,8,0.5,2.666666667,1.055555556,1.333333333,8,Classical
0.109375,2.75,0.555555556,9,4,0.125,3,2.25,1.125,4,Classical
0.41,6,2.984614158,24,6,2.02,3.84,5.2544,1.7,3,Classical
0.486486486,8,5.588018427,21,7,3.567567568,3.783783784,2.250547845,2,2,Classical
0.750071344,11,10.94536301,29,14,4.2,4.006896552,5.317193817,2.368965517,3,Classical
0.547518416,16,22.91346273,22,1,4.307692308,3.758241758,2.447047458,2.043956044,3,Classical
0.109375,4,1.292517007,15,5,0.125,2.25,0.4375,1.125,5,Classical
0.34,5,1.847566575,16,1,0.95,3.3,2.21,1.4,3,Classical
0.41322314,10,9.239119296,29,2,3.636363636,3.595959596,3.331700847,1.96969697,1,Classical
0.180478668,14,17.34354567,65,4,11.87258065,4.806451613,10.23673257,1.987096774,6,Classical
0.35859375,7.35,4.705659419,32,3,5.13125,3.7875,3.37984375,1.9375,12,Classical
0.198347107,4.3,1.392653061,12,1,0.727272727,2.727272727,2.380165289,1.272727273,1,Classical
0.556769141,11.8,12.0776795,29,7,4.832116788,4.160583942,4.382971922,2.204379562,3,Classical
0.375510204,7.7,4.308634083,15,5,2.171428571,3.885714286,4.672653061,1.714285714,5,Classical
0.298374652,14.50909091,19.78781077,77,24,12.25884544,4.275605214,10.41566188,2.160148976,42,Classical
0.292091837,6,3.219846163,29,3,4.821428571,4.357142857,5.943877551,1.892857143,5,Classical
0,2,0.16,21,3,0,3,1.75,1,3,Classical
0.637086208,7.82,4.687937072,26,5,4.476635514,3.588785047,2.316883571,2.130841121,1,Classical
0.730496,10,7.716589841,24,3,4.064,3.904,4.070784,2.248,4,Classical
0.16,2.65,0.5,8,5,0.3,3,1.4,1.2,5,Classical
0.429752066,3,0.659279778,9,2,0.909090909,3.090909091,2.809917355,1.454545455,2,Classical
0.314508724,14,16.29651483,29,4,5.068181818,4.242424242,6.016988062,1.939393939,7,Classical
0.312283737,12,12.7085528,24,7,3.411764706,3.794117647,3.398788927,1.735294118,1,Classical
0.743801653,4,1.25199446,14,1,1.272727273,3.181818182,1.966942149,1.727272727,2,Classical
0.482230149,14,17.52673324,58,4,3.689655172,3.425287356,2.313383538,1.977011494,15,Classical
0.442891696,7,4.507951696,22,5,2.606557377,3.672131148,3.367911852,1.819672131,1,Classical
1.153174856,14.95652174,20.01940013,34,8,4.16838488,3.81443299,4.907145641,2.436426117,6,Classical
0.222222222,5,1.595784024,10,3,1.133333333,3.333333333,3.022222222,1.333333333,3,Classical
0.299940547,7,4.052359386,31,5,3.224137931,3.620689655,2.821640904,1.637931034,5,Classical
0.082644628,3.55,1,16,1,1.090909091,3.454545455,1.157024793,1.090909091,2,Classical
0.30758277,11,10.88137022,24,1,3.037735849,3.169811321,1.461730153,1.735849057,1,Classical
0.234375,1.86,0.1575,12,2,1.1875,4.125,3.609375,1.375,2,Classical
0.337693222,6,3.151218821,12,3,2.206896552,3.931034483,2.478002378,1.724137931,7,Classical
0.211122665,8.541666667,5.928350825,39,4,4.221556886,4.395209581,5.71207286,1.850299401,5,Classical
0.204081633,2.45,0.416666667,14,2,1.285714286,3.428571429,2.244897959,1.285714286,2,Classical
0.269054178,11,10.19786895,34,2,2.878787879,3.515151515,3.189164371,1.606060606,7,Classical
0,1.6,0.098765432,25,1,0,2.333333333,1.333333333,1,1,Classical
0.232686981,3.1,0.831024931,14,4,0.842105263,3.473684211,2.459833795,1.368421053,1,Classical
0.459533608,16.11666667,21.26494911,22,2,2.888888889,3.740740741,4.155006859,1.851851852,2,Classical
0.883217993,30,80.19233337,32,3,4.049019608,3.549019608,3.022106882,2.382352941,3,Classical
0.469135802,4.3,1.448163265,14,2,1.5,3.444444444,2.135802469,1.555555556,5,Classical
0.206597222,2,0.33106576,22,1,1,3.25,3.354166667,1.291666667,2,Classical
0.25368235,9.8,7.553716243,25,7,3.596330275,4.055045872,4.932749769,1.853211009,7,Classical
0,1,0,5,5,0,1,0,1,5,Classical
0.249702735,8,5.339904,17,10,2.172413793,3.931034483,4.271105826,1.517241379,10,Classical
0.537915512,7,4.111564626,22,4,3.157894737,3.815789474,4.887119114,1.960526316,2,Classical
0.643664485,4,1.23182398,17,3,2.243902439,3.951219512,5.656157049,1.87804878,8,Classical
0.475585938,6,3.2144,21,7,1.90625,3.5,2.875,1.65625,7,Classical
0.693615308,19,33.48051172,39,13,4.426778243,3.933054393,4.095936696,2.276150628,3,Classical
0.35634451,19,30.5431566,27,1,2.141025641,3.58974359,3.93425378,1.717948718,3,Classical
0.776238843,8,4.939173546,22,3,3.657894737,4.087719298,6.536164974,2.175438596,3,Classical
0.242568371,6,2.896856458,27,12,2.620689655,3.586206897,2.725326992,1.413793103,3,Classical
0.257312723,13,15.13657852,24,1,3.993103448,4.703448276,6.939643282,1.931034483,6,Classical
0.338842975,5,1.715953361,22,5,1.136363636,4.090909091,4.900826446,1.545454545,2,Classical
0.387755102,2.25,0.368402778,8,7,0.785714286,2.857142857,1.693877551,1.428571429,2,Classical
0.456597222,6,2.915931451,16,5,1.666666667,3.333333333,1.722222222,1.708333333,1,Classical
0.191682343,6,3.056048255,31,3,4.467213115,4.196721311,4.076054824,1.827868852,3,Classical
0.109375,2,0.214320988,12,2,0.125,2.5,0.5,1.125,1,Classical
0.366984127,12,11.4886355,31,9,3.733333333,3.904761905,3.019501134,1.933333333,2,Classical
0.639831246,15,19.93361016,38,12,5.978891821,3.778364116,4.061695477,2.306068602,5,Classical
0.311728395,9,6.258483425,14,7,2.5,3.388888889,2.182098765,1.722222222,7,Classical
0.274556213,6.9,3.384812924,24,5,2.953846154,4,4.861538462,1.692307692,3,Classical
0.309480969,7,3.422231393,27,9,2.941176471,3.764705882,4.250519031,1.741176471,4,Classical
0.177514793,3.3,0.862222222,12,2,0.692307692,2.923076923,1.917159763,1.230769231,2,Classical
0.468322427,12,11.78389205,24,3,3.134146341,3.902439024,4.136823319,1.914634146,5,Classical
0.455594053,8,4.834511007,21,1,4.046357616,4.715231788,7.819569317,2.145695364,2,Classical
0.24609375,2,0.204081633,10,2,1.1875,4,4,1.4375,2,Classical
0.30859375,8,5.559750104,28,2,1.5,3.375,2.671875,1.4375,2,Classical
0.222222222,4,1.207075963,14,7,1.133333333,2.933333333,0.995555556,1.333333333,2,Classical
0.24609375,6,2.727153189,12,1,1.3125,3.25,2.5625,1.4375,1,Classical
0.326923077,5.4,2.384312254,15,3,1.692307692,3.538461538,3.094674556,1.5,3,Classical
0.338888889,5,1.737793156,19,12,4.866666667,3.866666667,3.182222222,1.833333333,12,Classical
0.282828283,8,5.171093936,27,5,2.53030303,3.333333333,2.191919192,1.666666667,5,Classical
0.340706693,4,1.311301725,27,3,3.152542373,4.271186441,4.265440965,1.711864407,1,Classical
0.289540816,11,10.27567728,21,9,2.607142857,3.214285714,1.239795918,1.678571429,4,Classical
0.50483966,13,14.52179403,22,5,4.064220183,3.908256881,4.138372191,2.165137615,1,Classical
0.291367521,18,32.41927505,49,2,4.370572207,4.555858311,6.650149604,2.013623978,16,Classical
0.633469388,7,4.462117529,18,3,2.257142857,3.542857143,2.533877551,1.771428571,2,Classical
0.254897959,7,4.093921717,25,5,3.671428571,3.857142857,3.151020408,1.728571429,17,Classical
0.416625575,14,16.89356668,31,12,3.467948718,4.08974359,4.466305062,1.993589744,10,Classical
0.376237624,12,12.52910696,24,7,4.742574257,3.841584158,2.747181649,2,2,Classical
0.384567462,6,3.180209449,27,2,3.905660377,4.018867925,3.792096832,1.952830189,7,Classical
0.24691358,8,4.954152249,21,12,1.75,3.444444444,3.024691358,1.444444444,12,Classical
0.258349108,19.8,34.18580537,34,10,4.98255814,4.325581395,5.789345592,1.877906977,12,Classical
0.071005917,2,0.236388889,17,2,0.384615385,3.076923077,1.455621302,1.076923077,8,Classical
0.381344307,10,8.90959045,14,5,2.444444444,3.407407407,2.38957476,1.62962963,1,Classical
0.39268848,12,13.36972751,32,1,5.357142857,3.675324675,3.115365154,2.058441558,7,Classical
0.881706855,6,2.580682092,23,2,2.831460674,3.842696629,3.885368009,2.168539326,8,Classical
0.298888889,3,0.668898638,21,7,1.8,3.866666667,3.248888889,1.633333333,7,Classical
0.257436452,6,2.95271542,17,3,3.046511628,4.093023256,3.758788534,1.697674419,2,Classical
0.177514793,2.5,0.429752066,13,5,0.615384615,3.230769231,1.715976331,1.230769231,1,Classical
0.25,5,1.703568053,24,7,1.6,3.266666667,1.995555556,1.5,1,Classical
0.138888889,5,1.997191358,12,1,0.583333333,2.666666667,1.055555556,1.166666667,1,Classical
0.339663988,6,3.122801438,28,3,3.513513514,3.675675676,2.651570489,1.891891892,8,Classical
0.32,5.85,2.425537109,24,7,1.72,3.36,2.3104,1.4,12,Classical
0.148760331,3.45,0.972222222,10,3,0.454545455,3.454545455,2.611570248,1.181818182,5,Classical
0.461810377,7,3.522299908,36,2,2.617977528,3.617977528,2.685519505,1.853932584,4,Classical
0.90600645,10,8.144248059,22,8,3.475409836,3.704918033,3.486697124,2.319672131,3,Classical
0.500533998,11,10.96996276,17,2,2.773584906,4.452830189,6.360982556,1.905660377,1,Classical
0.871911357,8.6,6.224972055,30,5,3.926315789,4.031578947,5.514792244,2.357894737,6,Classical
0.416666667,9.56,7.27640971,13,4,2.138888889,3.222222222,1.395061728,1.833333333,4,Classical
0.244897959,8,5.768707483,19,7,2.071428571,3,1.571428571,1.428571429,7,Classical
0.108432757,7,3.378486128,40,14,11.62162162,4.774774775,7.808132457,1.891891892,14,Classical
0.226331361,6.05,3.565555556,31,17,3.307692308,3.538461538,3.710059172,1.346153846,2,Classical
0.229591837,3,0.700416,10,2,1.142857143,2.857142857,1.408163265,1.357142857,2,Classical
0.396254459,11.78571429,10.51692914,23,4,2.905172414,4.431034483,6.572829964,1.982758621,7,Classical
1.052469136,4.45,1.579335938,7,7,1.055555556,3.333333333,3.444444444,1.944444444,7,Classical
0.195555556,2.45,0.416666667,12,1,0.8,3.066666667,2.595555556,1.266666667,2,Classical
0.656789536,11,10.51882257,24,6,4.665517241,4,5.220689655,2.510344828,9,Classical
0.649227111,7,4.19367284,20,3,2.068965517,3.24137931,2.596908442,1.620689655,3,Classical
0.724365234,10,8.008673096,22,3,3.9609375,3.84375,4.163085938,2.296875,5,Classical
0.328510802,12,11.17115998,32,5,2.819444444,3.638888889,2.980709877,1.680555556,1,Classical
0.546938776,9.857142857,9.060633062,21,2,1.685714286,3.142857143,2.865306122,1.714285714,5,Classical
0.242214533,11,9.292651816,26,5,3.77124183,4.705882353,6.573625529,1.921568627,1,Classical
0.245872576,28,61.88296994,60,40,10.38421053,3.957894737,4.998227147,1.778947368,5,Classical
0.196242822,8,4.791692522,65,14,16.99658703,4.61774744,8.014292537,1.998293515,17,Classical
0.380165289,3.45,0.993622449,10,2,0.909090909,2.363636364,0.595041322,1.272727273,2,Classical
0.16,2.44,0.3984,19,8,0.8,3,1,1.2,2,Classical
0.698837868,15.83333333,20.47130212,26,5,5.297619048,3.738095238,3.681405896,2.226190476,1,Classical
0.432098765,7,3.803345875,14,2,2.611111111,3.333333333,1.722222222,1.888888889,3,Classical
0,1,0,10,2,0,3.142857143,1.265306122,1,2,Classical
0.375,3,0.646683673,10,1,1.4375,3.5,3.875,1.5,5,Classical
0.339795918,5,1.617072216,24,1,5.4,3.828571429,3.456326531,1.785714286,12,Classical
0.421433268,15,20.61393369,33,1,5.764957265,3.957264957,5.109284827,2.076923077,7,Classical
0.420154731,8,5.221392197,26,2,2.661971831,3.971830986,4.140051577,1.788732394,5,Classical
0.355041322,6.805,3.517613039,35,2,1.745454545,3.272727273,2.816528926,1.563636364,4,Classical
0.243998426,18,23.91431047,67,26,8.835497835,3.861471861,4.604186578,1.818181818,1,Classical
0.5775,6,2.814429794,15,1,1.9,3.25,2.3875,1.85,1,Classical
0.098765432,2,0.204081633,12,4,0.111111111,2.666666667,0.888888889,1.111111111,4,Classical
0,1.8,0.16,15,2,0,2.8,0.96,1,2,Classical
0.345187981,12,13.25671111,27,2,3.144578313,4.21686747,6.097546814,1.771084337,5,Classical
0.6,11,10.2868358,21,5,4.728571429,3.742857143,2.819591837,2,3,Classical
0.258848852,14,16.15156707,25,2,3.598214286,4.035714286,4.62372449,1.866071429,2,Classical
0.124532049,8,4.810689423,45,14,7.986486486,4.797297297,7.357560263,1.881756757,1,Classical
0.65,8,5.232461668,22,12,3.4,3.24,1.1824,1.9,9,Classical
0.580578512,7.55,4.9636,13,5,2.090909091,3.363636364,2.32231405,1.681818182,2,Classical
0.30335829,9.891666667,7.671200274,51,12,8.411458333,3.854166667,3.280815972,1.880208333,3,Classical
0,1,0,7,7,0,1,0,1,7,Classical
0.238919668,7,4.631321513,17,2,2.342105263,3.473684211,2.670360111,1.605263158,7,Classical
0.178364866,13,15.78672428,58,17,10.32673267,4.282178218,7.212454661,1.930693069,10,Classical
0.241735537,5.777777778,2.71613453,19,3,2.090909091,4.045454545,4.225206612,1.590909091,2,Classical
0.266528926,9.888888889,8.906446071,25,7,3.5,3.954545455,4.929752066,1.772727273,7,Classical
0.09,3.35,0.815408516,22,1,0.3,2.7,1.71,1.1,7,Classical
0.375845473,7,3.555155857,31,3,3.241935484,4.241935484,4.812434964,1.943548387,2,Classical
0.476660092,10,7.550572955,26,6,4.141025641,3.871794872,4.137409599,1.897435897,2,Classical
0.378772112,8,4.783768499,26,3,2.258064516,3.806451613,5.188345473,1.516129032,5,Classical
0.645061728,9,6.422361569,12,2,1.722222222,3.111111111,2.543209877,1.722222222,1,Classical
0.452806122,8,4.846328571,24,4,3.357142857,3.607142857,2.381377551,1.892857143,3,Classical
0.283038502,2,0.276360179,24,12,4.516129032,3.161290323,2.135275754,1.677419355,2,Classical
0.879930556,14,16.08781482,24,1,3.325,3.583333333,2.876388889,2.358333333,3,Classical
0.763649309,11,10.97060687,34,2,6.813036021,4.041166381,5.902250441,2.566037736,10,Classical
0.348765432,6,2.767746914,10,4,1.611111111,4,2,1.611111111,3,Classical
0.1875,1.75,0.138888889,12,4,0.916666667,3,1.333333333,1.25,2,Classical
0.16050167,8,4.834066303,68,9,12.15686275,4.539215686,11.37346213,1.993872549,24,Classical
0.400826446,13,14.04670058,25,10,3.579545455,4.090909091,4.037190083,1.909090909,4,Classical
0.228732639,8,5.149158016,19,2,3.104166667,3.708333333,3.706597222,1.645833333,4,Classical
0.395870417,10,8.372306705,24,2,4.113207547,3.867924528,2.397650409,2.018867925,5,Classical
1.258979206,4,1.263871439,13,7,2.043478261,3.304347826,2.733459357,1.956521739,2,Classical
0.328043704,4,1.126752279,24,5,2.870967742,3.903225806,3.313215401,1.725806452,5,Classical
0.37109375,6.75,3.563327032,13,2,0.75,3.125,1.609375,1.4375,2,Classical
0.336483932,6.8,3.24952381,14,4,1.52173913,3.739130435,3.497164461,1.47826087,7,Classical
0.571832243,11,9.673266819,26,12,3.292682927,3.414634146,1.828078525,1.963414634,2,Classical
0.325141777,4,1.218112245,21,3,1.869565217,3.47826087,2.771266541,1.391304348,3,Classical
0.177514793,3.1,0.797783934,16,2,0.692307692,3.076923077,1.147928994,1.230769231,4,Classical
0.369375,6,3.038497959,28,8,4.775,4.225,4.374375,1.925,5,Classical
0.293175914,11,10.79162074,48,4,5.745049505,4.50990099,7.284555436,2.037128713,1,Classical
0.385246849,9,6.29736827,24,11,4.419354839,3.849462366,3.762284657,1.956989247,4,Classical
0.543737169,9.8,7.978308251,33,9,5.576923077,4.351648352,7.837881898,2.31043956,1,Classical
0.840234441,32,87.93252005,32,16,4.503246753,3.844155844,4.618569742,2.474025974,3,Classical
0.466537775,10,8.69044112,26,3,2.390243902,3.926829268,4.116597264,1.817073171,2,Classical
0,1,0,11,2,0,1.75,0.1875,1,2,Classical
0.246229609,8,4.73373683,21,3,3.614035088,4.070175439,3.574022776,1.771929825,2,Classical
0.48199446,6.733333333,3.45649051,21,1,2.035087719,3.649122807,4.15758695,1.789473684,1,Classical
0.507325481,11,9.447883865,17,1,3.169491525,3.355932203,2.636024131,1.966101695,1,Classical
0.754220141,9,6.969198895,26,2,3.333333333,3.806451613,4.338883108,2.349462366,3,Classical
0.251385042,6,3.086190004,38,12,5.769736842,4.5,5.552631579,1.842105263,19,Classical
0.491125814,16.45833333,25.66151808,49,1,4.973429952,4.207729469,5.700809821,2.239130435,15,Classical
0.335989481,14.66666667,18.4794512,51,7,3.825641026,3.979487179,3.620092045,1.912820513,4,Classical
