melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,pitch_between_rules,branchiness_variance,melodic_mean,unweighted_abruptness,label
0.241683813,10,8.010511738,41,4,2.851851852,4.296296296,"[3, 5, 3, 2, 6, 8, 3, 1, 2, 3, 4, 2, 2, 3, 5, 5, 7, 4, 1, 4, 4, 1, 4, 2, 5, 5, 9, 3, 4, 3, 9, 18, 8, 4, 8, 3, 32, 1, 5, 5, 5, 1, 5, 7, 7, 8, 2, 3, 5, 1, 7, 5, 2, 7, 9, 2, 7, 4, 1, 5, 12, 1, 5, 4, 2, 4, 15, 8, 7, 9, 2, 4, 3, 12, 2, 3, 9, 5, 6, 12, 14, 18, 12, 7, 3, 3, 12, 4, 2, 6, 3, 5, 2]",5.282578875,1.787037037,7,Jazz
0.109375,4.1,1.432465374,15,5,1.25,2.25,"[2, 2, 7, 5, 10, 3, 8]",0.4375,1.125,5,Jazz
0.179930796,6.65,3.520399306,18,2,0.647058824,2.941176471,"[3, 2, 3, 7, 2, 1, 2, 2, 5, 2, 1, 4, 5]",1.349480969,1.235294118,2,Jazz
0.133960743,8,5.308175884,37,5,7.150159744,4.722044728,"[18, 15, 7, 2, 10, 3, 2, 3, 5, 22, 2, 15, 3, 9, 16, 4, 20, 18, 8, 19, 24, 16, 17, 14, 4, 9, 14, 9, 7, 16, 17, 3, 12, 17, 1, 6, 24, 17, 6, 15, 11, 9, 1, 24, 3, 10, 17, 14, 26, 17, 12, 24, 17, 2, 4, 12, 17, 8, 5, 3, 11, 14, 17, 6, 11, 11, 14, 5, 7, 9, 2, 21, 3, 1, 1, 2, 5, 10, 16, 2, 2, 17, 5, 10, 8, 3, 14, 26, 16, 7, 3, 4, 6, 1, 10, 14, 4, 7, 24, 17, 19, 14, 8, 17, 4, 1, 11, 6, 6, 8, 18, 20, 28, 10, 24, 16, 14, 2, 12, 8, 15, 14, 1, 6, 17, 8, 17, 5, 17, 17, 8, 10, 1, 10, 8, 2, 16, 10, 1, 2, 7, 1, 15, 14, 5, 9, 17, 10, 12, 1, 15, 17, 7, 9, 2, 7, 8, 21, 9, 2, 26, 10, 24, 1, 7, 7, 10, 21, 6, 15, 19, 4, 9, 18, 9, 9, 3, 4, 14, 7, 17, 8, 5, 10, 4, 3, 3, 11, 14, 19, 10, 19, 18, 15, 10, 11, 10, 1, 3, 8, 5, 4, 3, 17, 18, 12, 7, 6, 15, 8, 11, 24, 9, 9, 10, 6, 11, 12, 15, 14, 18, 10, 6, 7, 12, 17, 3, 4, 8, 12, 17, 5, 17, 7, 19, 11, 21, 12, 4, 2, 6, 17, 1, 12, 5, 5, 19, 8, 8, 22, 4, 10, 7, 6, 7, 15, 18, 1, 8, 4, 18, 11, 14, 22, 2, 9, 8, 15, 17, 15, 1, 10, 17, 9, 6, 10, 7, 14, 15, 3, 5, 12, 8, 4, 17, 8, 6, 7, 24, 1, 8, 3, 8, 8, 3, 17, 8, 15, 7, 8, 11, 8, 22, 21, 12, 19, 14, 22, 11, 7, 3, 7, 7, 19, 16, 24, 20, 12, 14, 14, 20, 16, 19, 16, 1, 8, 12, 8, 7, 4, 3, 9, 8, 8]",7.97066419,1.900958466,14,Jazz
0.21,4.15,1.472222222,33,10,3.2,3.4,"[26, 21, 11, 10, 12, 5, 16]",1.04,1.3,10,Jazz
0.832990398,8,6.12109025,22,10,6.074074074,3.222222222,"[9, 11, 4, 8, 13, 9, 13, 8, 19, 19, 13, 7, 1, 6, 5, 11, 18, 19, 9, 2, 1, 19, 8, 2, 12, 13, 9, 8, 9, 6, 6, 1, 4, 3, 8, 9, 12, 13, 10, 3, 6, 9]",2.580246914,1.981481481,3,Jazz
0,7,3.888888889,30,8,0,1.777777778,"[14, 6, 4, 11, 9, 9, 26, 8]",0.172839506,1,8,Jazz
0.221513034,7,3.438317974,31,5,2.409836066,4.229508197,"[4, 3, 5, 3, 5, 2, 3, 6, 3, 2, 1, 1, 3, 6, 9, 7, 4, 3, 1, 4, 2, 5, 3, 5, 1, 4, 4, 3, 7, 3, 2, 1, 3, 2, 2, 7, 8, 1, 4, 4, 4, 2, 18, 10, 8, 2, 1, 2, 3, 6, 4, 3, 4, 8, 4, 2, 4, 3, 4, 2, 9, 3, 2, 4, 4, 7, 2, 2, 1, 2, 17, 3, 5, 4, 8, 3, 6, 4, 8, 9, 5, 8, 1, 4, 8, 7, 11, 5, 5, 3, 2, 3, 3, 7, 2, 5, 6, 5, 3, 4, 5, 3, 3, 7, 4, 6, 3, 5, 7, 5, 8, 2, 8, 8, 3, 8]",3.848965332,1.778688525,1,Jazz
0.338966837,6,2.743944444,20,2,2,4,"[4, 5, 2, 6, 4, 5, 2, 5, 4, 4, 4, 3, 1, 1, 2, 1, 12, 8, 1, 4, 3, 3, 5, 3, 2, 2, 2, 3, 4, 16, 4, 9, 1, 1, 2, 3, 5, 7, 8, 2, 3, 1, 4]",3.285714286,1.732142857,7,Jazz
0.141490146,12,11.53628074,67,5,14.4556962,4.329113924,"[12, 34, 48, 24, 28, 43, 35, 8, 4, 38, 31, 24, 27, 21, 29, 29, 5, 50, 36, 24, 12, 53, 27, 22, 15, 4, 19, 20, 19, 26, 5, 48, 45, 7, 2, 45, 45, 27, 17, 19, 28, 38, 24, 5, 4, 3, 50, 28, 3, 28, 3, 15, 14, 7, 5, 40, 50, 6, 16, 12, 9, 12, 15, 48, 48, 50, 32, 27, 31, 17, 39, 24, 46, 29, 7, 31, 62, 30, 17, 11, 10, 13, 12, 20, 26, 21, 19, 24, 31, 9, 3, 24, 18, 22, 53, 7, 15, 48, 52, 60, 27, 27, 21, 32, 39, 24, 39, 26, 9, 27, 2, 36, 31, 4, 26, 17, 15, 46, 21, 2, 14, 6, 6, 4, 10, 12, 7, 17, 38, 7, 5, 5, 22, 19, 19, 22, 12, 20, 39, 4, 15, 8, 46, 45, 22, 20, 21, 27, 13, 15, 24, 16, 34, 14, 14, 35, 4, 8, 5, 37, 26, 11, 12, 9, 23, 50, 26, 7, 34, 5, 5, 14, 36, 16, 15, 16, 10, 17, 41, 46, 20, 33, 2, 5, 2, 32, 17, 8, 3, 24, 1, 4, 34, 18, 3, 22, 38, 10, 3, 12, 22, 36, 8, 4, 20, 21, 15, 33, 6, 32, 6, 1, 39, 4, 21, 19, 19, 10, 33, 9, 28, 44, 41, 16, 39, 48, 19, 8, 12, 7, 19, 31, 16, 13, 33, 19, 15, 3, 28, 2, 24, 9, 4, 4, 6, 10, 7, 18, 24, 27, 34, 20, 29, 8, 9, 1, 31, 22, 60, 36, 30, 50, 46, 17, 22, 38, 1, 36, 21, 34, 43, 35, 21, 18, 3, 10, 38, 36, 22, 62, 3, 43, 22, 31, 12, 7, 4, 3, 8, 7, 3, 23, 24, 20, 17, 1, 28, 1, 32, 45, 9, 21, 12, 8, 28, 14, 12, 24, 34, 2, 31, 26, 23, 15, 8, 24, 2, 21, 6, 4, 24, 38, 26, 43, 41, 3, 12, 42, 2, 15, 39, 18, 7, 39, 20, 17, 21, 44, 55, 28, 52, 51, 56, 13, 46, 15, 15, 30, 29, 10, 5, 17, 1, 24, 10, 15, 5, 6, 3, 14, 34, 19, 21, 45, 10, 36, 6, 9, 36, 34, 43, 49, 39, 48, 40, 22, 31, 12, 9, 15, 30, 42, 3, 15, 22, 19, 12, 36, 36, 44, 20, 38, 10, 45, 24, 31, 19, 2, 16, 36, 29, 15, 38, 19, 9, 8, 23, 15, 1, 22, 21, 30, 15, 25, 45, 57, 43, 31, 29, 43, 4, 12, 3, 34, 16, 12, 32, 12, 17, 39, 28, 12, 1, 22, 3, 4, 12, 8, 9, 12, 6, 33, 20, 44, 3, 15, 18, 9, 6]",7.542316936,1.865822785,50,Jazz
0,1,0,12,2,0,2.8,"[12, 3]",0.56,1,2,Jazz
1.206164098,6,3.187831303,32,11,14.34693878,3.387755102,"[25, 15, 25, 11, 11, 9, 9, 27, 25, 20, 32, 32, 9, 7, 32, 9, 25, 32, 6, 5, 9, 20, 9, 25, 27, 11, 20, 25, 25, 25, 32, 7, 9, 11, 9, 14, 20, 25, 25, 6, 11, 11]",3.257809246,2.653061224,5,Jazz
0.079395085,3.6,0.834720571,60,6,0.52173913,3.043478261,"[39, 26, 6, 60, 29, 9, 26, 33, 10, 3, 47, 34, 11, 12, 8, 35]",2.737240076,1.086956522,6,Jazz
0,2,0.21,19,1,0,2.363636364,"[1, 3, 2, 4, 1, 1, 1]",0.595041322,1,1,Jazz
1.011337868,4.975,1.862990702,16,5,1.380952381,3.238095238,"[2, 4, 5, 7, 8, 1, 5, 3, 4, 2, 1, 10, 1, 2, 7]",2.371882086,1.80952381,4,Jazz
0.506666667,15.61111111,21.07898872,34,2,2.386666667,3.466666667,"[3, 5, 5, 4, 1, 2, 9, 4, 2, 4, 2, 1, 2, 5, 4, 1, 7, 6, 3, 3, 3, 7, 2, 1, 3, 5, 1, 5, 4, 2, 3, 3, 15, 1, 5, 3, 2, 5, 9, 15, 6, 2, 3, 16, 6, 12, 2, 2, 5, 10, 5, 4, 5, 2, 11, 1, 3, 4, 1, 12, 1, 3, 1, 3, 4, 4, 10, 7, 3, 7, 7, 2, 3, 2, 2, 8, 10]",2.062222222,1.8,2,Jazz
0.2496,7,4.143976356,36,31,9.16,3.84,"[33, 19, 33, 31, 34, 31, 31, 2, 26, 7, 24, 19, 19, 7, 22, 24, 34, 19, 19, 31, 17, 2, 12, 33]",3.0144,1.48,34,Jazz
0,1.8,0.16,16,12,0,3.142857143,"[12, 12, 12, 9]",1.265306122,1,12,Jazz
0,1,0,31,2,0,2,"[2, 5, 2]",0.5,1,2,Jazz
0,2,0.172839506,12,2,0,2.2,"[2, 1, 1, 1, 1, 2, 2]",0.96,1,2,Jazz
0.327148438,9,6.248534007,24,1,2.328125,3.3125,"[2, 8, 14, 3, 2, 5, 9, 5, 4, 5, 7, 2, 2, 3, 8, 14, 2, 6, 9, 3, 9, 7, 1, 7, 5, 12, 2, 3, 5, 3, 5, 1, 5, 2, 3, 3, 9, 1, 2, 2, 16, 4, 1, 7, 3, 5, 5, 12, 2, 4, 3, 7, 7, 4, 4, 5, 4, 4, 24, 1, 3, 5, 4, 7, 1, 2]",2.05859375,1.71875,1,Jazz
0.497701257,14,17.07905386,32,8,2.910958904,3.712328767,"[7, 5, 3, 3, 5, 5, 5, 5, 4, 10, 9, 1, 10, 3, 3, 4, 8, 7, 5, 7, 4, 4, 1, 6, 10, 5, 1, 2, 5, 13, 1, 5, 7, 3, 5, 5, 5, 3, 1, 3, 5, 2, 3, 2, 2, 4, 5, 3, 2, 2, 6, 8, 12, 3, 1, 13, 3, 10, 7, 2, 5, 3, 3, 8, 6, 5, 5, 7, 3, 1, 1, 7, 4, 2, 6, 7, 4, 2, 5, 3, 3, 5, 4, 5, 7, 9, 8, 5, 4, 7, 5, 2, 7, 2, 9, 1, 7, 4, 5, 2, 1, 8, 3, 1, 2, 4, 5, 12, 3, 1, 4, 6, 5, 5, 5, 3, 3, 4, 3, 3, 7, 5, 1, 5, 2, 2, 1, 4, 8, 4, 4, 7, 7, 7, 5, 5, 4, 3, 4, 2, 1, 3, 4, 3, 9, 8]",3.355601426,2.047945205,9,Jazz
0,4.15,1.472222222,51,7,0,1.555555556,"[10, 7, 7, 4, 7, 5, 5]",0.24691358,1,7,Jazz
0.487503359,10,8.265680799,15,3,2.098360656,4,"[3, 2, 8, 5, 3, 2, 4, 4, 1, 5, 4, 3, 2, 5, 4, 7, 4, 8, 2, 6, 1, 2, 4, 3, 3, 1, 5, 3, 5, 7, 3, 2, 2, 1, 4, 1, 6, 3, 4, 5, 1, 1, 3, 4, 8, 1, 4, 9, 5, 3]",3.31147541,1.93442623,8,Jazz
0.222222222,4.2,1.603526439,21,6,2.333333333,2.888888889,"[6, 17, 11, 6, 15, 13, 4]",0.987654321,1.333333333,6,Jazz
0,4,1.235294118,30,12,0,2.333333333,"[16, 15, 17, 7, 8, 27, 15, 12, 14, 9, 13, 12, 5, 7, 19]",0.555555556,1,15,Jazz
0.284443189,5,2.34144495,29,3,2.949579832,4.336134454,"[2, 7, 2, 2, 3, 8, 3, 12, 7, 6, 3, 4, 5, 2, 4, 5, 7, 3, 10, 12, 1, 3, 5, 5, 4, 4, 9, 5, 3, 3, 4, 2, 4, 3, 4, 6, 12, 6, 12, 3, 4, 1, 1, 3, 7, 5, 4, 5, 3, 8, 12, 5, 5, 4, 2, 5, 4, 4, 6, 1, 4, 4, 6, 4, 8, 10, 2, 6, 2, 12, 5, 9, 5, 5, 7, 6, 2, 3, 6, 2, 3, 2, 9, 5, 5, 4, 6, 4, 7, 10, 9, 12, 6, 5, 8, 9, 10, 7, 9, 6, 4, 5, 12, 4]",4.89541699,1.865546218,6,Jazz
0.337783554,19,30.31918232,29,1,2.543478261,4.108695652,"[8, 8, 4, 2, 1, 3, 5, 2, 5, 5, 2, 9, 2, 3, 8, 2, 7, 5, 6, 3, 3, 3, 8, 2, 2, 5, 3, 4, 5, 8, 1, 5, 7, 4, 6, 5, 3, 5, 3, 1, 2, 1, 1, 6, 3, 5, 1, 3, 7, 8, 4, 1, 6, 3, 4, 3, 1, 5, 4, 1, 1, 8, 5, 8, 3, 3, 5, 4, 8, 3, 1, 4, 6, 3, 8, 2, 6, 7, 3, 7, 3, 5]",5.596880907,1.793478261,7,Jazz
0.109375,4.25,1.5625,17,2,0.25,2.5,"[12, 2, 2, 3, 7, 2]",0.75,1.125,2,Jazz
0.222222222,2.2,0.359861592,26,24,2.333333333,3.80952381,"[5, 7, 5, 9, 16, 9, 7, 3, 4, 12, 14]",2.820861678,1.333333333,24,Jazz
1.154320988,4.779916512,1.694304409,21,10,6.777777778,3.222222222,"[21, 15, 10, 9, 11, 6, 13, 13, 11, 20, 6, 11, 21, 15, 8, 12, 15, 21, 15, 6, 6, 11, 6, 4, 10, 9, 4, 17, 11, 16, 4]",1.50617284,2.111111111,4,Jazz
0,1.8,0.16,17,2,0,1.75,"[3, 3, 2, 2]",0.4375,1,2,Jazz
0,3,0.544378698,27,2,0,2.181818182,"[2, 2, 3, 2, 3, 2, 2]",0.330578512,1,2,Jazz
0,1.9,0.222222222,16,2,0,1.333333333,"[2, 16]",0.222222222,1,2,Jazz
0.172490441,6,3.281497526,52,3,8.027295285,4.818858561,"[17, 11, 11, 12, 11, 10, 4, 9, 7, 37, 6, 9, 7, 6, 6, 6, 6, 7, 18, 6, 8, 12, 3, 10, 19, 6, 11, 12, 5, 2, 10, 14, 7, 13, 15, 10, 1, 12, 24, 16, 15, 20, 15, 12, 26, 21, 7, 12, 5, 12, 17, 17, 7, 15, 16, 14, 7, 8, 12, 16, 19, 8, 24, 16, 10, 9, 6, 27, 6, 12, 11, 10, 7, 8, 8, 9, 7, 3, 6, 5, 8, 18, 29, 37, 17, 2, 19, 15, 12, 19, 37, 10, 21, 1, 14, 24, 8, 10, 14, 4, 4, 2, 2, 13, 6, 7, 14, 26, 10, 10, 14, 18, 5, 25, 4, 1, 7, 14, 4, 8, 5, 12, 1, 8, 3, 6, 4, 14, 6, 8, 7, 7, 10, 5, 2, 11, 2, 13, 1, 5, 17, 10, 6, 12, 7, 10, 17, 24, 8, 15, 19, 16, 14, 14, 9, 15, 36, 18, 19, 21, 15, 12, 4, 11, 12, 1, 33, 21, 8, 16, 18, 5, 12, 6, 24, 10, 2, 20, 14, 14, 7, 9, 17, 12, 10, 15, 8, 24, 15, 19, 6, 37, 7, 10, 5, 2, 4, 7, 5, 4, 14, 7, 6, 12, 7, 5, 17, 18, 15, 16, 10, 14, 12, 5, 15, 30, 21, 5, 12, 8, 14, 10, 11, 26, 24, 5, 17, 25, 8, 8, 3, 14, 5, 10, 4, 2, 15, 18, 14, 21, 26, 14, 3, 8, 6, 1, 12, 17, 12, 26, 19, 12, 22, 15, 19, 17, 8, 12, 15, 10, 14, 21, 14, 8, 7, 12, 14, 8, 4, 3, 21, 11, 7, 6, 7, 3, 10, 12, 9, 10, 18, 24, 9, 10, 15, 12, 1, 7, 4, 18, 9, 8, 4, 11, 7, 9, 20, 8, 10, 12, 22, 3, 5, 20, 10, 6, 2, 5, 14, 20, 16, 35, 14, 23, 8, 6, 4, 17, 1, 17, 3, 15, 21, 7, 2, 10, 22, 4, 20, 23, 7, 14, 6, 8, 4, 1, 12, 10, 11, 10, 16, 29, 15, 8, 11, 18, 14, 7, 14, 18, 7, 10, 19, 21, 6, 10, 6, 9, 27, 21, 37, 8, 20, 12, 5, 14, 24, 10, 3, 7, 4, 21, 6, 19, 17, 10, 1, 21, 16, 17, 20, 10, 17, 12, 7, 14, 2, 5, 16, 30, 11, 12, 16, 11, 10, 4, 18, 8, 13]",8.897708871,1.965260546,4,Jazz
0,5,1.984072022,40,3,0,1.75,"[3, 18, 7, 2, 15, 3, 9, 33, 14, 12, 8, 19, 30]",0.4375,1,3,Jazz
0,4.3,1.555555556,48,43,0,1.75,"[30, 33, 43, 12, 3]",0.1875,1,43,Jazz
2.240689443,11,10.08041171,23,2,7.789473684,3.614035088,"[13, 2, 3, 6, 4, 23, 10, 13, 14, 15, 15, 19, 10, 15, 17, 23, 2, 2, 6, 6, 8, 12, 4, 1, 2, 7, 5, 10, 17, 15, 19, 4, 14, 8, 23, 7, 3, 10, 11, 6, 23, 17, 7, 4, 3, 8, 7, 16, 23]",2.973838104,2.403508772,6,Jazz
0,1,0,22,3,0,2,"[2, 3]",1.142857143,1,3,Jazz
0,2.75,0.555555556,9,2,0,1.5,"[7, 2, 2]",0.25,1,2,Jazz
0,2.7,0.530612245,25,19,0,1.777777778,"[4, 11, 7, 19]",0.617283951,1,19,Jazz
0,3.2,0.795847751,27,2,0,2.571428571,"[12, 14, 2, 1, 12, 16, 3, 16, 17]",1.387755102,1,17,Jazz
0.267573696,6,3.397376543,27,2,1.761904762,3.936507937,"[4, 12, 2, 3, 7, 3, 1, 1, 9, 3, 5, 5, 2, 1, 7, 1, 2, 4, 1, 6, 4, 5, 2, 2, 3, 5, 4, 4, 3, 2, 2, 5, 2, 12, 5, 3, 4, 2, 3, 3, 2, 3, 4]",3.107079869,1.619047619,1,Jazz
0,1.9,0.222222222,12,5,0,1.333333333,"[5, 7]",0.222222222,1,5,Jazz
0.672931314,6,2.594187173,16,9,7.046511628,4.534883721,"[13, 7, 5, 6, 7, 9, 11, 12, 11, 14, 13, 3, 10, 11, 10, 11, 8, 9, 8, 9, 11, 12, 10, 4, 7, 12, 12, 11, 1, 9, 4, 6, 13, 1, 7, 10, 15, 6, 2, 14, 3, 9, 13, 12, 9, 5, 11, 7, 16, 4, 13, 2, 7, 7, 3, 14, 13]",7.853434289,2.244186047,11,Jazz
0.459833795,7.5,4.840961237,29,20,6,3.368421053,"[15, 21, 12, 5, 17, 3, 12, 15, 5, 10, 5, 20, 17, 27]",2.864265928,1.526315789,21,Jazz
0.176136364,7,3.905257449,65,1,11.18039773,5.034090909,"[13, 15, 10, 21, 19, 9, 20, 24, 10, 21, 16, 24, 3, 9, 7, 43, 25, 26, 31, 10, 22, 9, 27, 29, 17, 15, 26, 9, 19, 17, 20, 4, 12, 19, 6, 14, 9, 7, 7, 36, 36, 37, 31, 25, 17, 12, 14, 15, 2, 19, 35, 4, 36, 39, 26, 36, 7, 14, 4, 27, 20, 25, 10, 16, 20, 27, 13, 17, 8, 14, 11, 3, 15, 12, 5, 9, 9, 20, 28, 10, 1, 9, 20, 13, 14, 3, 3, 9, 3, 31, 1, 19, 5, 10, 31, 26, 25, 9, 6, 25, 3, 28, 15, 27, 17, 14, 21, 24, 18, 40, 5, 31, 4, 23, 15, 16, 38, 19, 14, 2, 9, 37, 31, 29, 28, 29, 27, 20, 3, 8, 23, 26, 12, 18, 28, 45, 28, 16, 3, 20, 7, 10, 13, 1, 15, 14, 1, 20, 8, 9, 21, 31, 28, 8, 30, 31, 4, 28, 27, 9, 21, 32, 12, 20, 15, 26, 29, 24, 27, 22, 27, 2, 8, 10, 9, 43, 18, 12, 14, 1, 13, 23, 9, 7, 19, 16, 23, 25, 24, 17, 5, 25, 34, 22, 16, 21, 12, 8, 20, 17, 9, 11, 1, 22, 43, 36, 6, 15, 16, 21, 17, 18, 1, 2, 3, 24, 4, 22, 13, 14, 9, 27, 25, 23, 15, 4, 10, 12, 21, 23, 2, 6, 5, 24, 30, 3, 17, 12, 19, 22, 23, 4, 21, 17, 4, 11, 10, 12, 20, 7, 2, 8, 18, 4, 17, 5, 15, 14, 7, 14, 3, 17, 2, 30, 15, 19, 27, 11, 14, 12, 19, 27, 18, 9, 12, 22, 6, 8, 7, 8, 9, 15, 13, 9, 8, 8, 3, 10, 9, 6, 5, 12, 7, 36, 3, 39, 31, 2, 35, 27, 18, 16, 23, 26, 4, 26, 1, 10, 21, 2, 11, 4, 24, 8, 39, 1, 8, 29, 21, 8, 17, 10, 11, 19, 3, 9, 14, 17, 26, 27, 20, 15, 7, 2, 22, 5, 14, 6, 23, 24, 12, 15, 35, 24, 28, 13, 16, 11, 31, 12, 15, 4, 12, 12, 12, 21, 16, 4, 19, 9, 12, 24, 16, 18, 15, 7, 2, 5, 5, 15, 15, 31, 3, 23, 34, 13, 5, 29, 7, 31, 9, 13, 8, 29, 10, 21, 8, 7, 22, 5, 21, 17, 36, 22, 4, 11, 16, 9, 31, 13, 27, 16, 38, 22, 3, 5, 30, 9, 8, 7, 33, 39, 27, 19, 1, 22, 23, 19, 9, 10, 22, 20, 6, 10, 16, 14, 7, 19, 16, 6, 14, 17, 15, 7, 6, 19, 14, 26, 32, 5, 4, 11, 22, 20, 28, 17, 21, 45, 40, 32, 27, 5, 17, 39, 3, 4, 18, 18, 9, 19, 13, 18, 21, 33, 28, 11, 20, 15, 31, 25, 10, 17, 21, 21, 21, 16, 14, 4, 14, 12, 21, 1, 4, 1, 16, 29, 25, 25, 19, 28, 25, 23, 12, 19, 5, 8, 8, 42, 16, 25, 13, 7, 3, 22, 14, 3, 19, 23, 26, 21, 22, 9, 45, 17, 21, 14, 10, 27, 31, 2, 16, 13, 14, 10, 9, 8, 15, 9, 20, 12, 20, 22, 6, 15, 20, 13, 28, 12, 3, 21, 29, 9, 7, 17, 7, 22, 2, 9, 10, 12, 7, 13, 22, 14, 15, 19, 21, 21, 26, 26, 23, 17, 24, 9, 18, 7, 44, 36, 7, 20, 30, 24, 24, 23, 8, 17, 15, 26, 16, 5, 1, 29, 1, 23, 8, 27, 13, 6, 10, 3, 15, 29, 3, 24, 20, 42, 15, 7, 2, 24, 16, 9, 11, 18, 25, 18, 21, 34, 32, 18, 24, 25, 27, 29, 7, 39, 36, 31, 22, 16, 16, 2, 17, 12, 18, 22, 15, 16, 3, 4, 9, 4, 11, 7, 12, 20, 16, 25, 25, 23, 36, 18, 31, 15, 14, 12, 1, 17, 7, 20, 15, 16, 6, 7, 11, 4, 22, 20, 8, 19, 13, 7, 2, 14, 12, 7, 30, 43, 35, 12, 29, 10, 4, 15, 25, 16, 13, 12, 10, 7, 45, 29, 5, 18, 4, 6, 14, 26, 24, 22, 5, 4, 7, 20, 11, 23, 1, 27, 3, 33, 19, 13, 9, 6, 8, 3, 20, 11, 4, 9]",11.61247417,2,7,Jazz
0.21484375,3,0.472222222,24,19,1.5,3.625,"[12, 3, 9, 5, 5, 16, 4, 5, 10, 7, 3]",2.359375,1.3125,19,Jazz
0,1.9,0.222222222,17,5,0,1.333333333,"[17, 5]",0.222222222,1,5,Jazz
1.043008939,12,11.71077306,16,7,5.623376623,4.103896104,"[11, 3, 4, 7, 13, 7, 7, 14, 1, 5, 13, 15, 10, 4, 16, 5, 16, 8, 9, 10, 8, 10, 8, 2, 10, 4, 4, 3, 2, 7, 13, 8, 15, 3, 10, 5, 5, 5, 3, 4, 15, 5, 5, 2, 9, 1, 12, 6, 15, 10, 10, 7, 6, 5, 16, 3, 3, 13, 10, 8, 8, 8, 5, 10, 9]",6.794400405,2.246753247,5,Jazz
0.21231405,6,2.651585074,32,1,1.9,4.072727273,"[5, 1, 3, 1, 7, 2, 2, 5, 8, 7, 3, 4, 3, 5, 1, 1, 4, 10, 2, 1, 2, 3, 2, 7, 3, 7, 1, 20, 2, 1, 1, 2, 3, 1, 4, 2, 3, 11, 2, 3, 5, 3, 3, 2, 6, 1, 1, 3, 2, 4, 10, 2, 7, 2, 1, 7, 3, 3, 1, 3, 3, 1, 8, 7, 2, 2, 2, 2, 3, 2, 2, 4, 4, 5, 2, 2, 7, 3, 2, 5, 5, 1, 1, 7, 7, 2, 4, 4, 2, 4, 3, 2, 2, 2, 3, 4, 3, 3, 1, 2, 7, 1, 5, 1, 4, 5, 6, 5, 1]",4.049256198,1.736363636,1,Jazz
0.130177515,2,0.16,22,4,0.461538462,2.615384615,"[4, 5, 1, 1, 4, 2, 1, 2]",2.698224852,1.153846154,4,Jazz
0,1,0,31,5,0,2.571428571,"[12, 6, 2, 7, 1, 5, 5]",1.673469388,1,2,Jazz
0.12244898,6,2.826989619,58,9,2.857142857,2.857142857,"[36, 10, 9, 1, 5, 5, 46, 4, 1, 11]",1.551020408,1.142857143,1,Jazz
0,2,0.16,34,8,0,2.461538462,"[6, 8, 9, 12, 7, 2, 2, 3]",1.017751479,1,8,Jazz
