melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,branchiness_variance,melodic_mean,unweighted_abruptness,label
0.348765432,1.80952381,0.820861678,14,1.091666667,1.166666667,3.111111111,1.987654321,1.388888889,0.558932462,Classical
0.601800554,3.890322581,6.033132154,22,0.893314367,2.184210526,3.736842105,2.878116343,1.763157895,0.499762921,Classical
0.53164557,8.08282929,21.52733346,21,0.665640214,3.746835443,3.924050633,4.449927896,2,0.325235584,Classical
0.979591837,5.259911894,11.05050748,22,0.454716387,2.971428571,3.085714286,2.02122449,1.857142857,0.454443277,Classical
0.237943329,4.317479139,8.974745783,33,0.371385084,4.205479452,3.561643836,1.890035654,1.698630137,0.288400558,Classical
0.48691358,3.900328587,5.992801377,29,0.30513654,4.059259259,3.585185185,2.361262003,2.044444444,0.274464713,Classical
0.61821667,6.044182588,23.47631389,49,0.252744523,5.113821138,4.06097561,5.114168154,2.382113821,0.116589762,Classical
0.71484375,2.428571429,1.927437642,17,0.970766129,1.625,3.8125,4.02734375,1.8125,0.649395161,Classical
0.380211949,2.418591549,2.172555763,24,0.30603858,3.19047619,4.367346939,4.57253922,2.027210884,0.165602505,Classical
0.3264,5.782517483,10.04329258,24,0.559805556,1.76,3.28,1.7216,1.44,0.558322917,Classical
0.321797521,5.100459807,8.193105182,27,0.375385319,4.602272727,3.681818182,2.194214876,1.795454545,0.24612378,Classical
0.547122019,5.173010381,13.26418506,20,0.315447011,3.579439252,4.056074766,3.884706088,2.065420561,0.199607674,Classical
0.2464,3.417582418,4.792657892,22,0.530666667,1.16,3.68,3.3376,1.44,0.42125,Classical
0.43359375,2.666666667,2.888888889,25,0.665927419,1.4375,2.9375,2.49609375,1.5625,0.660635081,Classical
0.449912427,4.961003629,14.71774313,47,0.298525112,10.89542484,3.620915033,2.222307659,1.967320261,0.261704865,Classical
0.1875,2.333333333,1.26984127,12,0.756060606,1.25,3.333333333,2.555555556,1.25,0.416666667,Classical
0.452699248,7.238356978,20.36777541,33,0.429932871,4.730769231,4.042735043,5.203301921,2.094017094,0.192542842,Classical
0.249433107,3.689189189,5.322315559,14,0.627261905,1.285714286,3.428571429,3.387755102,1.476190476,0.540595238,Classical
0.249134948,2.1875,1.96484375,12,0.784191176,1.764705882,3.411764706,2.595155709,1.470588235,0.617003676,Classical
0.168367347,1.789473684,0.587257618,13,0.677197802,0.785714286,3.285714286,2.632653061,1.214285714,0.648351648,Classical
0.334929828,8.223535527,24.41192063,39,0.390915646,5.638059701,4.082089552,5.881321007,2.029850746,0.161945582,Classical
0.49609375,3.439393939,4.367539027,11,1.1225,1.5,3.625,2.484375,1.5625,0.587291667,Classical
0.54175951,3.687226891,7.285482306,24,0.263325777,4.533678756,3.989637306,4.155333029,2.25388601,0.192104922,Classical
0.401522903,6.284463153,19.61608507,36,0.352046868,7.268292683,3.853658537,4.437120761,2.151219512,0.192151217,Classical
0.638888889,3.430131004,3.645773345,23,0.943085106,2.854166667,3.5,2.708333333,1.833333333,0.506480496,Classical
0.421541588,5.673807092,11.30443473,22,0.331839553,4.590361446,3.807228916,2.637538104,1.987951807,0.264093722,Classical
0.378842975,2.847054076,3.469576,24,0.348776792,4.115151515,4.715151515,5.573406795,2.054545455,0.16097196,Classical
0.391871499,16.17220943,163.236686,48,0.110099657,10.9331652,4.295081967,8.301325119,2.327868852,0.068937084,Classical
0.40474283,2.827169781,2.544892256,26,0.882570594,3.886075949,3.898734177,4.293542701,1.886075949,0.419779833,Classical
0.310376492,2.504878049,2.136805473,20,0.714015152,1.575757576,3.454545455,2.247933884,1.515151515,0.431502525,Classical
0,1,0,5,0.5,0,1,0,1,0.5,Classical
0.39532872,6.942956349,15.82222552,16,0.656417112,1.705882353,3.588235294,3.830449827,1.676470588,0.517713904,Classical
0.657024793,4.64235377,8.445673858,33,0.851469436,3.545454545,3.818181818,4.603305785,1.954545455,0.39737352,Classical
0.201767782,4.249405892,10.0024236,57,0.131713049,10.92290249,4.74829932,9.376556065,1.993197279,0.08529563,Classical
0.249483471,4.546558704,9.405727024,32,0.602114165,3.022727273,3.818181818,4.512396694,1.522727273,0.442891121,Classical
0.28454783,6.343880535,16.28339266,42,0.458623585,5.403614458,3.927710843,3.946581507,1.84939759,0.226954812,Classical
0.402292899,5.971322729,16.29434447,38,0.225363825,5.157692308,4.076923077,5.555621302,2.096153846,0.15998086,Classical
0.24,2.649350649,2.747174903,16,0.555833333,2.36,4.16,3.8944,1.6,0.484166667,Classical
0.970651477,3.515357638,5.786155308,29,0.219125214,4.4,3.728301887,3.148821645,2.562264151,0.18528016,Classical
0.426303855,2.602941176,1.857050173,13,0.691666667,1.095238095,3.238095238,1.990929705,1.619047619,0.6,Classical
0.331360947,3.1125,3.583177083,26,0.766566767,2.602564103,4,4.820512821,1.769230769,0.372911117,Classical
0.366782007,3.157894737,2.738227147,12,1.096875,1.294117647,3.294117647,1.85467128,1.470588235,0.745105699,Classical
0.1875,1.416666667,0.409722222,13,0.71625,1.125,3,1.625,1.25,0.7284375,Classical
0.482686981,3.253164557,3.821983656,17,0.507041252,3.105263158,3.578947368,2.980609418,1.868421053,0.590919867,Classical
0.148760331,2.45,2.274166667,14,0.830454545,0.818181818,2.545454545,1.520661157,1.181818182,0.744545455,Classical
0.547518416,3.373536896,4.768968915,21,0.449029304,3.934065934,3.846153846,2.63567202,2.043956044,0.297581346,Classical
0.24952741,2.416666667,1.743055556,14,0.71729249,1.826086957,3.739130435,2.366729679,1.52173913,0.580970026,Classical
0.345430992,5.108221868,16.1931019,41,0.298994069,4.31797235,4.341013825,6.879101276,1.986175115,0.164788724,Classical
0.239973702,2.238636364,1.64759814,20,0.325907426,3.282051282,4.205128205,5.060486522,1.794871795,0.239514454,Classical
0.50859375,5.072202166,11.73846916,24,0.488212025,3.7875,3.875,4.759375,1.9375,0.274285601,Classical
0.30039978,3.121509136,4.097040147,36,0.197815947,6.53125,4.3515625,4.962341309,2.01953125,0.1232955,Classical
0.595909134,4.537878788,7.343577824,24,0.737078812,3.553398058,3.72815534,4.29503252,2.077669903,0.52752267,Classical
0.675746916,8.036539608,35.201722,36,0.271709111,4.882352941,4.00619195,4.873026675,2.303405573,0.145994679,Classical
0.220914918,7.306590981,33.38756615,48,0.120393188,11.8111588,4.74248927,8.989482216,2.010729614,0.074249083,Classical
0,1.2,0.17,12,0.976851852,0,2.666666667,0.666666667,1,0.958796296,Classical
0.30202059,7.407612497,23.06851644,29,0.59124527,4.045751634,4,4.039215686,1.928104575,0.271557584,Classical
0.14532872,1.375,0.359375,14,0.544117647,0.352941176,3.058823529,1.820069204,1.176470588,0.529411765,Classical
0.366782007,1.744444444,0.830246914,13,1.764246324,1.588235294,3.176470588,1.204152249,1.529411765,1.052205882,Classical
0.649000416,3.593457944,5.442200192,15,0.369560453,3.357142857,3.673469388,2.321949188,2.234693878,0.240514763,Classical
0,1,0,13,0.571428571,0,2.25,0.9375,1,0.553571429,Classical
0.720999405,6.690807799,19.6342052,20,0.913948171,3.536585366,3.268292683,1.903628792,1.756097561,0.575331555,Classical
0.490411932,13.85777511,49.76096606,48,0.293123377,4.897727273,3.465909091,3.203383264,2.0625,0.248922078,Classical
0.622589532,3.626262626,6.754259769,17,0.279314134,4.742424242,4.515151515,7.477043159,2.272727273,0.149347634,Classical
0.37734375,2.685603113,2.436874442,29,0.499272152,2.6875,3.775,3.624375,1.8125,0.310390295,Classical
0.49467532,4.708748271,12.70127317,24,0.226720655,4.592814371,3.988023952,4.347161963,2.179640719,0.174855169,Classical
0,2.153846154,1.360946746,14,0.698717949,0,2.461538462,0.402366864,1,0.698717949,Classical
0.222222222,1.333333333,0.222222222,12,0.676136364,0.666666667,3.833333333,1.972222222,1.333333333,0.543560606,Classical
0,1.5,0.25,7,0.5,0,2,0,1,0.5,Classical
0.198347107,1.681481481,0.717805213,19,0.651515152,0.818181818,3.272727273,2.107438017,1.272727273,0.571428571,Classical
0.592061981,6.108752437,17.36556905,29,0.352096767,4.506578947,3.736842105,3.193905817,2.243421053,0.208577502,Classical
0.398233266,2.594615385,3.286586391,26,0.383697909,3.923728814,4.440677966,4.788853778,2.008474576,0.235145347,Classical
0.403206447,4.757305195,11.38001494,32,0.346046512,4.314814815,4.296296296,6.541838134,2.064814815,0.15902907,Classical
0.238185255,4.066115702,5.532818797,19,0.789525692,1.52173913,3.47826087,3.640831758,1.391304348,0.622529644,Classical
0.44456463,2.674025974,2.301792882,19,0.463925803,2.511627907,3.488372093,1.598702001,1.790697674,0.321248616,Classical
0.416666667,2.045454545,1.316115702,8,0.648484848,0.916666667,3.666666667,1.222222222,1.5,0.529261364,Classical
0,1.285714286,0.204081633,14,1.517777778,0,2.4,0.64,1,1.523611111,Classical
0.340833212,2.589220779,2.663917204,24,0.497465472,3.373493976,4.240963855,3.845550878,1.819277108,0.318672862,Classical
0.227903579,3.050847458,3.810973858,42,0.59009009,3.891891892,3.081081081,1.425858291,1.351351351,0.520870871,Classical
0.389004581,2.897959184,3.003193114,17,0.611394558,2.530612245,3.714285714,3.714285714,1.755102041,0.426151502,Classical
0.396788739,21.24065519,185.7794635,37,0.145230243,6.523560209,3.921465969,4.480743401,2.295811518,0.11797129,Classical
0.367040734,5.097154073,9.400767171,30,0.474315711,3.795275591,4.283464567,5.289726579,1.94488189,0.232111262,Classical
0.472505469,4.848918064,12.07381081,36,0.324736305,6.259640103,4.190231362,6.097488121,2.254498715,0.137311807,Classical
0.1875,2.286713287,1.178443934,12,1.576515152,0.583333333,3,1.333333333,1.25,0.937878788,Classical
0.130177515,1.454545455,0.429752066,14,1.330769231,0.615384615,3.076923077,1.917159763,1.153846154,1.016666667,Classical
0.355968758,4.771394754,10.88985624,56,0.132428647,7.093650794,4.584126984,8.85244646,2.136507937,0.072071442,Classical
0.751288889,2.477615572,2.506198045,20,1.760216216,3.866666667,3.706666667,4.767288889,2.093333333,0.81405045,Classical
0.312174818,3.226890756,3.973730669,24,0.649462366,1.709677419,3.483870968,3.152965661,1.451612903,0.577046595,Classical
0.239819854,5.050727329,14.55226081,26,0.278835616,4.328767123,4.630136986,5.561831488,1.917808219,0.179306971,Classical
0.552295918,4.108984375,8.328981781,28,0.971364221,3.616071429,3.803571429,4.032844388,2.035714286,0.542190085,Classical
0.472653061,4.750793651,7.97134527,26,0.418012422,3.514285714,3.971428571,4.656326531,1.885714286,0.257712314,Classical
0.690909091,4.397212544,8.378807561,20,0.859326599,2.927272727,3.563636364,2.464132231,2,0.5528844,Classical
0.336411203,3.671202512,6.670509297,52,0.171429919,4.780701754,4.269005848,5.214185561,2.052631579,0.102375769,Classical
0.16,1.25,0.1875,10,1.011111111,0.8,3.2,1.36,1.2,0.851851852,Classical
0.532214506,1.89047619,1.258060173,22,0.601877934,3.708333333,4.25,4.409722222,1.902777778,0.283771518,Classical
0.636303855,4.975851393,10.5052992,25,0.253178401,4.585714286,3.866666667,4.239365079,2.252380952,0.176181308,Classical
0.439909297,2.755102041,2.797167847,13,0.75952381,1.19047619,3.333333333,2.698412698,1.523809524,0.6,Classical
0.192816635,1.298048693,0.299334206,18,1.740302643,2.855072464,2.985507246,1.376601554,1.739130435,1.68872549,Classical
0.314346452,5.228715729,19.11663252,28,0.152848495,4.962711864,4.325423729,5.460201092,2.145762712,0.105849229,Classical
0.450390503,4.039553024,8.951864774,33,0.182764318,4.980686695,4.334763948,6.630422369,2.311158798,0.105400576,Classical
0.364001754,7.124452379,37.0383153,58,0.093227804,10.38483685,4.623800384,11.39014371,2.27831094,0.056914658,Classical
0.228373702,2.05,1.4475,13,0.767647059,0.882352941,3.529411765,2.719723183,1.352941176,0.600245098,Classical
0.484429066,2.486486486,1.979547115,12,0.945588235,1.117647059,3.411764706,2.477508651,1.529411765,0.645477941,Classical
0.502857143,3.166288738,3.542852801,15,0.643361345,2.742857143,3.2,1.874285714,1.8,0.427745098,Classical
0.959667946,9.083201769,18.48864791,36,1.211314791,3.185840708,3.415929204,3.977445376,2.150442478,0.553762906,Classical
0.21438872,2.463414634,2.05353956,24,0.453943525,3.810126582,4.379746835,4.74186829,1.746835443,0.255550597,Classical
0.591020408,4.587677725,7.825251005,19,0.517142857,2.085714286,3.428571429,2.302040816,1.742857143,0.431053221,Classical
0.445533526,2.735196274,2.977857105,22,1.139077341,2.492537313,3.880597015,3.80663845,1.820895522,0.701485942,Classical
0.601629697,2.818868656,2.85046228,28,0.361061542,4.329787234,3.595744681,2.602535084,2.191489362,0.279770075,Classical
0.65384083,5.370314083,11.7182011,24,0.265205415,3.141176471,3.811764706,3.282214533,2.070588235,0.218369281,Classical
0.468112245,2.920142602,3.954502178,24,0.877353896,2.107142857,3.857142857,3.658163265,1.821428571,0.37027868,Classical
0.29559949,3.448181818,4.508769421,26,0.534155844,2.107142857,3.857142857,4.301020408,1.660714286,0.458162338,Classical
0.40859375,3.975203252,8.192135799,26,0.430632911,3.8125,3.7,2.96,1.9375,0.211199895,Classical
0.643664485,4.059398496,6.068802646,21,0.681646341,2.243902439,3.365853659,1.841760857,1.87804878,0.572840447,Classical
0.240705734,6.777217742,15.85661807,27,0.602109974,2.637681159,3.652173913,3.06742281,1.695652174,0.310528559,Classical
0.294044148,5.930286315,13.14272544,20,0.589285714,3.795918367,3.510204082,2.576426489,1.693877551,0.399808673,Classical
0.280158944,5.828344121,15.10620938,41,0.230718168,8.229813665,4.385093168,7.193318159,1.925465839,0.144032655,Classical
0.375488544,8.777307466,28.71362967,33,0.378273573,3.658682635,4.431137725,6.724299903,1.958083832,0.183082131,Classical
0.38957476,2.285714286,1.755102041,22,0.60042735,0.851851852,3.185185185,2.150891632,1.407407407,0.528846154,Classical
0.079395085,1.454545455,0.429752066,24,1.009782609,0.608695652,3.47826087,3.814744802,1.086956522,0.650650527,Classical
0.241735537,2.88,3.5056,15,1.117748918,0.863636364,3.272727273,2.380165289,1.409090909,0.608802309,Classical
0.544378698,2.066666667,1.262222222,19,0.846153846,2.923076923,2.769230769,1.408284024,1.615384615,0.846153846,Classical
0.172383871,3.139988846,5.332037256,41,0.091809132,13.26185958,5.013282732,10.85181598,2.017077799,0.054733847,Classical
0.442980125,3.178085554,4.58438707,53,0.342609903,2.128865979,3.865979381,2.837708577,1.896907216,0.198876262,Classical
0.418123819,4.606818182,9.079498967,29,0.707931199,3.206521739,3.934782609,4.604442344,1.923913043,0.372904694,Classical
0.247324614,2.52173913,1.966918715,19,0.695658867,2.862068966,3.24137931,2.941736029,1.551724138,0.533405172,Classical
0.549884478,3.50483871,4.688686264,21,0.880306905,3.043478261,3.652173913,2.980466289,1.971014493,0.488113811,Classical
0.452693526,3.645743146,5.320259907,21,0.659805735,2.595744681,3.659574468,2.692621096,1.808510638,0.429116559,Classical
0.478052126,3.662152515,5.547249111,31,0.34370155,4.601851852,4.018518519,4.592249657,2.148148148,0.188824349,Classical
0.331597222,2.122807018,1.230532472,15,0.45,1.041666667,3.416666667,1.076388889,1.541666667,0.49365942,Classical
0.454409469,5.036727528,12.82243093,26,0.222167585,3.975806452,4.080645161,3.767689906,2.072580645,0.16870681,Classical
0.240160873,3.616044616,6.094248505,26,0.373830219,4.322033898,4.101694915,3.871014076,1.881355932,0.242309986,Classical
0.469135802,2.613636364,2.191632231,14,0.950980392,1.388888889,2.888888889,2.87654321,1.444444444,0.950980392,Classical
0,1,0,7,0.5,0,1,0,1,0.5,Classical
0.57648283,3.68802521,5.887515668,19,0.475304072,3.387096774,3.774193548,3.271592092,1.935483871,0.392659968,Classical
0.385991434,2.496969697,2.15302112,22,0.727867384,3.777777778,4.095238095,4.562358277,1.793650794,0.405519189,Classical
0.41,1.447619048,0.319637188,10,1.051052632,2.25,3.5,2.75,1.7,0.579385965,Classical
0.24952741,2.975609756,3.565258775,42,0.611764706,3.31884058,3.797101449,3.031295946,1.52173913,0.306844984,Classical
0.213017751,1.48,0.4736,31,0.580128205,3.615384615,3.384615385,1.159763314,1.307692308,0.555448718,Classical
0.58964305,1.719351256,0.852304854,31,0.841497948,2.511627907,3.348837209,2.69226609,1.941860465,0.545435021,Classical
0.272490629,13.76135675,45.03996036,24,0.338680833,5.255102041,4.06122449,5.588088297,1.846938776,0.268553019,Classical
0.12244898,1.166666667,0.138888889,17,0.863736264,0.214285714,3.428571429,1.959183673,1.142857143,0.565384615,Classical
0.310376492,3.562913907,4.497697469,24,0.615530303,1.696969697,3.454545455,2.85399449,1.484848485,0.55239899,Classical
0.331597222,3.045454545,3.164600551,13,0.611005435,1.666666667,3.5,1.5,1.541666667,0.392024457,Classical
0.503701553,6.130618983,11.39784032,26,0.939053776,3.590361446,3.397590361,2.817825519,1.951807229,0.542599014,Classical
0.372528616,2.486842105,2.302458449,17,0.862258065,1.967741935,3.35483871,2.486992716,1.580645161,0.497365591,Classical
0.548991145,9.616392372,32.41183255,33,0.380502498,3.530120482,3.469879518,2.851502395,1.927710843,0.325493437,Classical
0.634691358,3.505491699,4.644656942,27,0.291626319,3.8,3.933333333,3.728888889,2.255555556,0.197917649,Classical
0,1,0,18,0.283928571,0,1.5,0.5,1,0.283928571,Classical
0.33635435,3.558284079,6.837671877,52,0.162086096,6.857594937,4.5,6.357594937,2.047468354,0.100272605,Classical
0.138888889,2.629032258,2.162382934,28,0.770591787,0.833333333,3.583333333,3.993055556,1.166666667,0.566944444,Classical
0.293320347,6.785451197,14.82560785,25,0.417362817,3.828828829,4.414414414,5.0354679,1.936936937,0.243761659,Classical
0.427169421,3.955555556,6.918024691,30,0.386706505,2.965909091,3.590909091,2.469008264,1.931818182,0.288222473,Classical
0.764705882,2.285714286,1.66122449,13,1.130392157,2.294117647,3.705882353,3.678200692,2,0.466280452,Classical
0.338727768,3.448611111,6.186248071,53,0.26118681,3.398734177,3.886075949,3.024995994,1.797468354,0.183308186,Classical
0.463010204,2.162622951,1.54239312,24,1.987103175,1.964285714,3.142857143,2.62244898,1.535714286,1.644411376,Classical
