source	target	probability
-19|-3.-17	-3|-19.-3.-17	1.0
-19|-3.-17	-9|-19.-3	0.3333333333333333
-19|-3.-17	-5|-19.-3	0.3333333333333333
-19|-3.-20	-3|-19.-3.-20	1.0
-19|-3.-20	-24|-19.-3	0.3333333333333333
-19|-3.-8	-12|-19	0.5
-19|-3.-8	-15|-19.-3	0.5
-19|-3.7	-3|-19.-3	0.5
-19|-3.7	8|-19.-3	0.5
-19|-3.-24	-3|-19.-3.-24	1.0
-19|-3.-24	5|-19.-3	0.5
-19|-3.-13	-4|-19.-3	1.0
-19|-3.-5	-3|-19.-3.-5	1.0
-19|-3.-5	-10|-19.-3	0.5
-19|-24.0	-9|-19.-24	0.25
-19|-24.0	-1|-19.-24	0.25
-19|-24.0	-24|-19.-24	0.25
-19|-24.0	-12|-19.-24	0.25
-19|-24.3	2|-19.-24	0.5
-19|-24.3	-28|-19.-24	0.5
-19|-24.-2	-28|-19.-24	0.5
-19|-24.-2	-23|-19.-24	0.5
-19|-24.-8	-12|-19.-24	1.0
-19|-24.-22	-24|-19.-24	1.0
-19|-24.-17	-27|-19.-24	0.14285714285714285
-19|-24.-17	-1|-19.-24	0.14285714285714285
-19|-24.-17	-15|-19.-24	0.14285714285714285
-19|-24.-17	-25|-19.-24	0.14285714285714285
-19|-24.-17	-10|-19.-24	0.14285714285714285
-19|-24.-17	-24|-19.-24	0.14285714285714285
-19|-24.-17	-17|-19.-24	0.14285714285714285
-19|-24.8	7|-19.-24	0.5
-19|-24.8	19|-19	0.5
-19|-24.-13	-8|-19.-24	1.0
-19|-24.-9	-9|-19.-24	0.6666666666666666
-19|-24.-9	-22|-19.-24	0.3333333333333333
-19|-24.-19	-33|-19.-24	0.25
-19|-24.-19	-22|-19.-24	0.125
-19|-24.-19	-12|-19.-24	0.25
-19|-24.-19	-13|-19.-24	0.125
-19|-24.-19	-24|-19.-24	0.125
-19|-24.-19	-29|-19	0.125
-19|-24.-5	-26|-19.-24	1.0
-19|-24.-6	-28|-19.-24	1.0
-19|-24.-28	128|-19.-24	1.0
-19|-24.-18	-25|-19.-24	0.2
-19|-24.-18	0|-19.-24	0.2
-19|-24.-18	-24|-19.-24	0.4
-19|-24.-18	16|-19	0.2
-19|-24.-23	-23|-19.-24	0.45454545454545453
-19|-24.-23	-28|-19.-24	0.09090909090909091
-19|-24.-23	-15|-19.-24	0.09090909090909091
-19|-24.-23	-16|-19.-24	0.09090909090909091
-19|-24.-23	7|-19.-24	0.09090909090909091
-19|-24.-23	-32|-19.-24	0.09090909090909091
-19|-24.-23	-20|-19.-24	0.09090909090909091
-19|-24.6	3|-19.-24	1.0
-19|-24.-21	-28|-19.-24	0.5
-19|-24.-21	5|-19.-24	0.5
-19|-24.12	7|-19.-24	1.0
-19|-24.10	8|-19.-24	1.0
-19|-24.11	9|-19	1.0
-19|-24.-12	-27|-19.-24	1.0
-19|-24.2	-5|-19.-24	0.25
-19|-24.2	4|-19.-24	0.25
-19|-24.2	7|-19.-24	0.25
-19|-24.2	-9|-19.-24	0.25
-19|-24.-10	-20|-19.-24	1.0
-19|-24.-26	-31|-19.-24	1.0
-19|-24.-29	-33|-19.-24	0.5
-19|-24.-29	-11|-19.-24	0.5
-19|-24.-20	-3|-19.-24	1.0
-19|-24.-16	-17|-19.-24	1.0
-19|-24.128	128|-19.-24	1.0
-19|-24.-3	-5|-19.-24	0.6666666666666666
-19|-24.-3	-17|-19.-24	0.3333333333333333
-19|-10.4	0|-19.-10	0.5
-19|-10.4	-10|-19.-10	0.5
-19|-10.-18	-26|-19.-10	1.0
-19|-10.7	7|-19.-10	1.0
-19|-10.-17	-29|-19.-10	0.25
-19|-10.-17	-18|-19.-10	0.25
-19|-10.-17	-20|-19.-10	0.25
-19|-10.-17	-10|-19.-10	0.25
-19|-10.-24	-18|-19.-10	0.5
-19|-10.-24	4|-19.-10	0.5
-19|-10.-1	-28|-19.-10	0.3333333333333333
-19|-10.-1	-3|-19.-10	0.3333333333333333
-19|-10.-1	1|-19.-10	0.3333333333333333
-19|-10.-27	4|-19.-10	0.5
-19|-10.-27	-5|-19.-10	0.5
-19|-10.-19	-29|-19.-10	0.5
-19|-10.-19	-23|-19.-10	0.5
-19|-10.5	-24|-19.-10	1.0
-19|-10.-7	-29|-19.-10	0.5
-19|-10.-7	-9|-19.-10	0.5
-19|-10.-2	-24|-19.-10	1.0
-19|-10.0	-12|-19.-10	0.3333333333333333
-19|-10.0	2|-19.-10	0.3333333333333333
-19|-10.0	-33|-19.-10	0.3333333333333333
-19|-10.-8	-41|-19	0.1
-19|-10.-8	-10|-19.-10	0.1
-19|-10.-8	-5|-19.-10	0.4
-19|-10.-8	-26|-19.-10	0.1
-19|-10.-8	-12|-19.-10	0.2
-19|-10.-8	-33|-19.-10	0.1
-19|-10.-3	-24|-19.-10	1.0
-19|-10.-13	-10|-19.-10	0.2857142857142857
-19|-10.-13	-3|-19.-10	0.42857142857142855
-19|-10.-13	-24|-19.-10	0.14285714285714285
-19|-10.-13	-16|-19.-10	0.14285714285714285
-19|-10.-12	-9|-19.-10	0.25
-19|-10.-12	128|-19.-10	0.25
-19|-10.-12	0|-19.-10	0.25
-19|-10.-12	-7|-19.-10	0.25
-19|-10.6	-9|-19.-10	0.5
-19|-10.6	2|-19.-10	0.5
-19|-10.-5	-15|-19.-10	0.6
-19|-10.-5	-20|-19.-10	0.2
-19|-10.-5	-27|-19.-10	0.2
-19|-10.1	-11|-19.-10	1.0
-19|-10.-15	-15|-19.-10	0.5
-19|-10.-15	-10|-19.-10	0.5
-19|-10.-30	-3|-19.-10	0.5
-19|-10.-30	-33|-19.-10	0.5
-19|0.1	-1|-19	1.0
-19|0.-31	-24|-19.0	0.5714285714285714
-19|0.-31	0|-19.0	0.14285714285714285
-19|0.-31	-9|-19.0	0.14285714285714285
-19|0.-31	2|-19.0	0.14285714285714285
-19|0.-19	-27|-19.0	0.125
-19|0.-19	-29|-19.0	0.125
-19|0.-19	-30|-19.0	0.125
-19|0.-19	0|-19.0	0.25
-19|0.-19	-24|-19.0	0.25
-19|0.-19	-8|-19.0	0.125
-19|0.-22	2|-19.0	1.0
-19|0.4	-3|-19.0	1.0
-19|0.15	-3|-19.0	1.0
-19|0.8	-12|-19	1.0
-19|0.-24	-33|-19.0	0.3333333333333333
-19|0.-24	8|-19.0	0.3333333333333333
-19|0.-24	-25|-19.0	0.3333333333333333
-19|0.-3	-27|-19.0	0.25
-19|0.-3	-16|-19.0	0.25
-19|0.-3	-3|-19.0	0.25
-19|0.-3	-17|-19.0	0.25
-19|0.-17	-3|-19.0	0.3333333333333333
-19|0.-17	-5|-19.0	0.3333333333333333
-19|0.-17	0|-19.0	0.3333333333333333
-19|0.2	-20|-19.0	0.2
-19|0.2	2|-19.0	0.4
-19|0.2	-4|-19.0	0.2
-19|0.2	-30|-19.0	0.2
-19|0.-20	2|-19.0	1.0
-19|0.3	-3|-19.0	0.5
-19|0.3	-5|-19.0	0.5
-19|0.-5	2|-19.0	0.5
-19|0.-5	-13|-19.0	0.5
-19|0.-1	2|-19.0	0.5
-19|0.-1	-8|-19.0	0.5
-19|0.5	-23|-19.0	0.6
-19|0.5	-4|-19.0	0.2
-19|0.5	7|-19.0	0.2
-19|0.-28	3|-19	0.25
-19|0.-28	7|-19.0	0.5
-19|0.-28	-2|-19.0	0.25
-19|0.-12	12|-19.0	0.5
-19|0.-12	-7|-19.0	0.5
-19|0.7	1|-19.0	0.25
-19|0.7	5|-19.0	0.5
-19|0.7	0|-19.0	0.25
-19|0.-10	2|-19.0	0.5
-19|0.-10	-14|-19.0	0.5
-19|0.-23	3|-19	0.5714285714285714
-19|0.-23	0|-19.0	0.07142857142857142
-19|0.-23	7|-19.0	0.2857142857142857
-19|0.-23	-24|-19.0	0.07142857142857142
-19|0.-2	-14|-19.0	1.0
-19|0.-9	-17|-19.0	0.5
-19|0.-9	3|-19	0.5
-19|0.-4	7|-19.0	1.0
-19|0.9	-27|-19.0	1.0
-19|3.-6	-14|-19.3	1.0
-19|3.13	-16|-19.3	1.0
-19|3.-9	3|-19.3	1.0
-19|3.7	-33|-19.3	1.0
-19|3.-31	4|-19.3	1.0
-19|3.-19	1|-19.3	1.0
-19|3.2	7|-19.3	0.5
-19|3.2	23|-19	0.5
-19|3.-12	2|-19.3	0.6666666666666666
-19|3.-12	0|-19.3	0.3333333333333333
-19|3.-23	-31|-19.3	1.0
-19|3.9	4|-19.3	1.0
-19|3.-7	0|-19.3	0.5
-19|3.-7	-18|-19.3	0.5
-19|3.-13	6|-19.3	1.0
-19|2.7	0|-19.2	0.3333333333333333
-19|2.7	-24|-19.2	0.3333333333333333
-19|2.7	-3|-19.2	0.3333333333333333
-19|2.-5	-5|-19.2	0.2
-19|2.-5	2|-19.2	0.4
-19|2.-5	6|-19.2	0.2
-19|2.-5	-9|-19	0.1
-19|2.-5	128|-19.2	0.1
-19|2.-2	2|-19.2	0.5
-19|2.-2	3|-19.2	0.5
-19|2.-29	-16|-19.2	1.0
-19|2.-14	2|-19.2	0.5
-19|2.-14	-3|-19.2	0.5
-19|2.-19	-5|-19.2	0.07142857142857142
-19|2.-19	-22|-19.2	0.07142857142857142
-19|2.-19	-15|-19.2	0.07142857142857142
-19|2.-19	-4|-19.2	0.07142857142857142
-19|2.-19	2|-19.2	0.35714285714285715
-19|2.-19	-17|-19.2	0.07142857142857142
-19|2.-19	6|-19.2	0.14285714285714285
-19|2.-19	0|-19.2	0.07142857142857142
-19|2.-19	-24|-19.2	0.07142857142857142
-19|2.-27	-27|-19.2	0.5
-19|2.-27	-25|-19.2	0.5
-19|2.4	4|-19.2	1.0
-19|2.1	-23|-19.2	0.5
-19|2.1	-17|-19.2	0.5
-19|2.-9	16|-19	1.0
-19|2.-7	-5|-19.2	1.0
-19|2.10	9|-19.2	1.0
-19|2.6	2|-19.2	0.8
-19|2.6	-7|-19.2	0.2
-19|2.-21	-26|-19.2	1.0
-19|2.0	0|-19.2	0.6666666666666666
-19|2.0	3|-19.2	0.3333333333333333
-19|2.-30	-3|-19.2	1.0
-19|2.9	12|-19	1.0
-19|2.-4	0|-19.2	0.3333333333333333
-19|2.-4	-7|-19.2	0.3333333333333333
-19|2.-4	2|-19.2	0.3333333333333333
-19|2.-17	5|-19.2	0.16666666666666666
-19|2.-17	-30|-19.2	0.16666666666666666
-19|2.-17	-17|-19.2	0.16666666666666666
-19|2.-17	1|-19.2	0.16666666666666666
-19|2.-17	4|-19.2	0.16666666666666666
-19|2.-17	-24|-19.2	0.16666666666666666
-19|2.3	-24|-19.2	0.5
-19|2.3	0|-19.2	0.5
-19|2.25	-17|-19.2	1.0
-19|2.-8	0|-19.2	1.0
-19|2.129	6|-19.2	1.0
-19|-11.-10	-31|-19.-11	1.0
-19|-11.-14	-6|-19.-11	0.5
-19|-11.-14	-8|-19.-11	0.5
-19|-11.-25	-21|-19.-11	1.0
-19|-11.-33	-11|-19.-11	0.8461538461538461
-19|-11.-33	-33|-19.-11	0.07692307692307693
-19|-11.-33	-18|-19.-11	0.07692307692307693
-19|-11.-31	-5|-19.-11	1.0
-19|-11.-19	-33|-19.-11	0.9166666666666666
-19|-11.-19	-30|-19.-11	0.08333333333333333
-19|-11.-3	3|-19.-11	1.0
-19|-11.-29	-23|-19.-11	1.0
-19|-11.-15	-9|-19.-11	1.0
-19|-11.-4	-8|-19.-11	1.0
-19|-32.-24	-26|-19.-32	0.875
-19|-32.-24	-23|-19.-32	0.125
-19|-32.-1	-28|-19.-32	1.0
-19|-32.-20	-29|-19.-32	1.0
-32|128.-32	-19|-32.128.-32	1.0
-32|128.-32	128|-32	0.9991474850809889
-19|-32.128	128|-19	0.96
-19|-32.128	-6|-19.-32	0.04
-19|-32.4	-33|-19.-32	1.0
-19|-32.-19	-32|-19	0.5208333333333334
-19|-32.-19	-35|-19	0.2916666666666667
-19|-32.-19	-25|-19.-32	0.020833333333333332
-19|-32.-19	-30|-19.-32	0.08333333333333333
-19|-32.-19	-13|-19	0.020833333333333332
-19|-32.-19	-26|-19.-32	0.020833333333333332
-19|-32.-19	-29|-19.-32	0.020833333333333332
-19|-32.-19	-3|-19.-32	0.020833333333333332
-32|-19.-6	-19|-32.-19.-6	1.0
-32|-19.-30	-19|-32.-19.-30	1.0
-32|-19.-30	-35|-32	0.25
-32|-19.-36	-19|-32.-19.-36	1.0
-19|-32.-25	-30|-19.-32	1.0
-19|-32.-8	-6|-19.-32	1.0
-19|-32.-15	-22|-19.-32	1.0
-19|-15.-12	-17|-19.-15	0.14285714285714285
-19|-15.-12	-9|-19	0.14285714285714285
-19|-15.-12	-24|-19.-15	0.14285714285714285
-19|-15.-12	-3|-19.-15	0.14285714285714285
-19|-15.-12	-22|-19.-15	0.14285714285714285
-19|-15.-12	-20|-19.-15	0.14285714285714285
-19|-15.-12	-26|-19.-15	0.14285714285714285
-19|-15.-34	-26|-19.-15	1.0
-19|-15.-10	2|-19.-15	0.4
-19|-15.-10	-27|-19.-15	0.2
-19|-15.-10	-18|-19.-15	0.2
-19|-15.-10	-10|-19.-15	0.2
-19|-15.-17	-17|-19.-15	0.5
-19|-15.-17	-8|-19.-15	0.5
-19|-15.-18	-18|-19.-15	0.5
-19|-15.-18	-25|-19.-15	0.5
-19|-15.-7	-10|-19.-15	1.0
-19|-15.-13	-17|-19.-15	1.0
-19|-15.-19	-16|-19.-15	1.0
-19|-15.-31	-25|-19.-15	1.0
-19|-15.-2	6|-19.-15	1.0
-19|-15.4	4|-19.-15	1.0
-19|-15.0	-8|-19.-15	0.5
-19|-15.0	-3|-19.-15	0.5
-19|-15.-8	-32|-19.-15	1.0
-19|-15.-20	-8|-19.-15	0.5
-19|-15.-20	-24|-19.-15	0.5
-19|-7.-8	-8|-19.-7	1.0
-19|-7.-17	-17|-19.-7	1.0
-19|-7.5	-10|-19.-7	1.0
-19|-7.-27	18|-19	1.0
-19|-7.-20	-10|-19.-7	1.0
-19|-7.-22	-16|-19.-7	1.0
-19|-7.-2	-22|-19.-7	1.0
-19|-7.-5	-10|-19.-7	1.0
-19|-7.-18	8|-19.-7	0.75
-19|-7.-18	-8|-19.-7	0.25
-19|-7.0	2|-19	0.3333333333333333
-19|-7.0	-18|-19.-7	0.6666666666666666
-19|-7.-10	-26|-19.-7	1.0
-19|-7.-12	3|-19.-7	1.0
-19|-7.-24	-3|-19.-7	1.0
-19|-7.-3	129|-19	0.5
-19|-7.-3	-27|-19.-7	0.5
-19|-7.-6	-17|-19.-7	0.5
-19|-7.-6	-32|-19.-7	0.5
-19|-7.4	5|-19.-7	0.6666666666666666
-19|-7.4	-1|-19	0.3333333333333333
-19|-7.-23	-23|-19.-7	1.0
-19|-4.-19	-29|-19.-4	0.2
-19|-4.-19	-15|-19	0.2
-19|-4.-19	-25|-19.-4	0.2
-19|-4.-19	-5|-19.-4	0.2
-19|-4.-19	0|-19.-4	0.2
-19|-4.-2	-3|-19.-4	1.0
-19|-4.-16	-18|-19.-4	1.0
-19|-4.3	-12|-19.-4	1.0
-19|-4.-21	-3|-19.-4	1.0
-19|-4.-6	-2|-19.-4	1.0
-19|-4.7	25|-19	1.0
-19|-4.-3	-26|-19.-4	0.5
-19|-4.-3	-10|-19.-4	0.5
-19|-4.-17	6|-19.-4	0.5
-19|-4.-17	-12|-19.-4	0.5
-19|-4.-10	-10|-19.-4	1.0
-19|-4.2	-8|-19.-4	0.6666666666666666
-19|-4.2	7|-19.-4	0.3333333333333333
-19|-4.-11	3|-19.-4	1.0
-19|-4.-12	-12|-19.-4	1.0
-19|-4.-9	0|-19.-4	1.0
-19|-4.-30	-33|-19.-4	1.0
-19|-4.-25	-3|-19.-4	1.0
-19|-4.0	-26|-19.-4	0.3333333333333333
-19|-4.0	-24|-19.-4	0.3333333333333333
-19|-4.0	6|-19.-4	0.3333333333333333
-19|-28.-3	-3|-19.-28	1.0
-19|-28.-17	-17|-19.-28	0.6666666666666666
-19|-28.-17	-10|-19.-28	0.3333333333333333
-19|-28.-30	-11|-19	1.0
-19|-28.-10	-33|-19.-28	1.0
-19|-28.-1	-8|-19.-28	1.0
-19|-28.-27	-24|-19.-28	0.5
-19|-28.-27	0|-19	0.5
-19|-28.-19	-29|-19.-28	1.0
-19|-28.-11	-27|-19.-28	1.0
-19|-28.-18	-28|-19.-28	1.0
-19|-28.-6	-29|-19.-28	1.0
-19|-28.128	128|-19.-28	1.0
-19|-28.-7	-9|-19.-28	1.0
-19|-28.-23	-17|-19.-28	0.25
-19|-28.-23	-23|-19.-28	0.5
-19|-28.-23	-27|-19.-28	0.25
-19|-28.-15	-4|-19	1.0
-19|5.-3	12|-19.5	1.0
-19|5.-17	-26|-19.5	1.0
-19|5.-26	9|-19.5	0.5
-19|5.-26	6|-19.5	0.5
-19|5.2	-3|-19.5	1.0
-19|5.-24	-24|-19.5	1.0
-19|5.-31	-34|-19.5	1.0
-19|5.-19	-23|-19.5	0.6666666666666666
-19|5.-19	12|-19.5	0.16666666666666666
-19|5.-19	2|-19.5	0.16666666666666666
-19|5.-9	-9|-19.5	0.6666666666666666
-19|5.-9	9|-19.5	0.3333333333333333
-19|5.6	-27|-19.5	1.0
-19|5.4	4|-19.5	0.6666666666666666
-19|5.4	-33|-19.5	0.3333333333333333
-19|5.-22	-26|-19.5	1.0
-19|5.12	-17|-19.5	0.5
-19|5.12	-10|-19.5	0.5
-19|5.10	-3|-19.5	1.0
-19|5.14	-9|-19.5	1.0
-19|5.-23	-23|-19.5	1.0
-19|5.7	7|-19.5	0.25
-19|5.7	-26|-19.5	0.25
-19|5.7	-33|-19.5	0.25
-19|5.7	-3|-19.5	0.25
-19|-35.128	128|-19	1.0
-19|-35.-24	-30|-19	1.0
-19|-35.-15	-36|-19	1.0
-19|-33.-30	-30|-19.-33	1.0
-19|-33.-20	-29|-19.-33	1.0
-19|-33.9	-28|-19.-33	1.0
-19|-33.-27	-24|-19.-33	0.5
-19|-33.-27	-27|-19.-33	0.5
-19|-33.-31	-3|-19.-33	1.0
-19|-33.6	4|-19.-33	0.5
-19|-33.6	2|-19.-33	0.5
-19|-33.10	-29|-19.-33	1.0
-19|-33.-19	7|-19.-33	0.2
-19|-33.-19	-22|-19.-33	0.4
-19|-33.-19	-1|-19.-33	0.2
-19|-33.-19	-31|-19.-33	0.2
-19|-33.-24	0|-19.-33	0.5
-19|-33.-24	-24|-19.-33	0.5
-19|-33.-16	-17|-19	1.0
-19|-33.-17	-8|-19.-33	0.5
-19|-33.-17	-30|-19.-33	0.5
-19|-33.-21	9|-19.-33	1.0
-19|-33.-23	-29|-19.-33	0.5
-19|-33.-23	-27|-19.-33	0.5
-19|-33.-12	-15|-19.-33	1.0
-19|-33.-3	-28|-19.-33	1.0
-19|-2.5	-4|-19.-2	0.5
-19|-2.5	1|-19.-2	0.5
-19|-2.-7	-22|-19.-2	1.0
-19|-2.-9	-5|-19.-2	1.0
-19|-2.13	7|-19.-2	1.0
-19|-2.1	-17|-19.-2	1.0
-19|-2.-11	-25|-19.-2	1.0
-19|-2.3	-6|-19.-2	0.5
-19|-2.3	-3|-19.-2	0.5
-19|-2.2	16|-19	0.16666666666666666
-19|-2.2	2|-19.-2	0.3333333333333333
-19|-2.2	6|-19.-2	0.5
-19|14.-9	17|-19	0.5
-19|14.-9	11|-19.14	0.5
-19|14.17	7|-19.14	0.5
-19|14.17	-33|-19.14	0.5
-19|14.7	-18|-19.14	0.5
-19|14.7	11|-19.14	0.5
-19|14.11	7|-19.14	0.5
-19|14.11	-25|-19.14	0.5
-19|14.-24	-27|-19.14	1.0
-19|-29.-12	-31|-19.-29	1.0
-19|-29.5	-21|-19.-29	1.0
-19|-29.-23	-23|-19.-29	1.0
-19|-29.128	128|-19.-29	1.0
-19|-29.-11	-15|-19.-29	0.5
-19|-29.-11	-3|-19.-29	0.5
-19|-29.-17	-9|-19.-29	0.5
-19|-29.-17	-24|-19.-29	0.5
-19|-29.-13	-29|-19.-29	1.0
-19|-29.-21	-27|-19.-29	1.0
-19|-29.4	-17|-19.-29	0.5
-19|-29.4	-18|-19.-29	0.5
-19|-29.129	4|-19.-29	1.0
-19|-29.8	-18|-19.-29	1.0
-19|-29.-16	-16|-19.-29	0.9583333333333334
-19|-29.-16	-18|-19.-29	0.041666666666666664
-29|-16.-8	-19|-29.-16.-8	1.0
-29|-16.-8	-10|-29.-16	0.25
-29|-16.-8	-25|-29.-16	0.25
-29|-16.-8	-17|-29.-16	0.25
-19|-29.-7	-33|-19.-29	1.0
-19|-29.-20	-20|-19.-29	1.0
-19|-29.-27	-21|-19.-29	0.3333333333333333
-19|-29.-27	-24|-19.-29	0.3333333333333333
-19|-29.-27	128|-19.-29	0.3333333333333333
-19|-29.-31	-4|-19.-29	0.5
-19|-29.-31	-3|-19.-29	0.5
-19|-29.9	7|-19.-29	1.0
-19|-29.-28	-30|-19.-29	1.0
-19|-8.-12	2|-19	0.5
-19|-8.-12	-3|-19.-8	0.5
-19|-8.-13	-17|-19.-8	0.6666666666666666
-19|-8.-13	-16|-19.-8	0.3333333333333333
-19|-8.-1	-27|-19.-8	0.6666666666666666
-19|-8.-1	9|-19.-8	0.3333333333333333
-19|-8.-7	-12|-19.-8	0.75
-19|-8.-7	-10|-19.-8	0.25
-19|-8.6	-4|-19.-8	1.0
-19|-8.1	129|-19	1.0
-19|-8.14	-15|-19.-8	1.0
-19|-8.2	-29|-19.-8	1.0
-19|-8.-11	-25|-19.-8	1.0
-19|-8.-25	-21|-19	1.0
-19|-8.-2	6|-19.-8	1.0
-19|-8.-22	-33|-19.-8	1.0
-19|-8.7	-24|-19.-8	0.25
-19|-8.7	-8|-19.-8	0.25
-19|-8.7	-13|-19.-8	0.25
-19|-8.7	14|-19.-8	0.25
-19|-8.-3	0|-19.-8	0.3333333333333333
-19|-8.-3	-24|-19.-8	0.3333333333333333
-19|-8.-3	-27|-19.-8	0.3333333333333333
-19|-8.-17	-21|-19	0.5
-19|-8.-17	-3|-19.-8	0.5
-19|-8.4	-6|-19.-8	1.0
-19|-8.-18	-13|-19.-8	1.0
-19|-8.-10	-20|-19.-8	1.0
-19|-8.-14	128|-19.-8	0.5
-19|-8.-14	-8|-19.-8	0.5
-19|-8.-19	7|-19.-8	0.08333333333333333
-19|-8.-19	-8|-19.-8	0.25
-19|-8.-19	-25|-19.-8	0.08333333333333333
-19|-8.-19	-33|-19.-8	0.16666666666666666
-19|-8.-19	128|-19.-8	0.08333333333333333
-19|-8.-19	-6|-19.-8	0.08333333333333333
-19|-8.-19	1|-19.-8	0.08333333333333333
-19|-8.-19	-18|-19.-8	0.08333333333333333
-19|-8.-19	-17|-19.-8	0.08333333333333333
-19|-8.-27	-32|-19.-8	1.0
-19|-8.-5	-26|-19	0.5
-19|-8.-5	-27|-19.-8	0.5
-19|-8.-6	-8|-19.-8	0.5
-19|-8.-6	-6|-19.-8	0.5
-19|-8.129	-14|-19.-8	1.0
-19|-8.-4	-6|-19.-8	1.0
-19|-8.-15	-20|-19.-8	0.5
-19|-8.-15	-13|-19.-8	0.5
-19|-25.-20	-32|-19.-25	1.0
-19|-25.128	-25|-19.-25.128	1.0
-19|-25.128	128|-19.-25	0.5
-19|-25.-27	-27|-19.-25.-27	1.0
-19|-25.-27	-25|-19.-25	0.8571428571428571
-19|-25.-27	-14|-19.-25	0.07142857142857142
-19|-25.-27	-22|-19.-25	0.017857142857142856
-19|-25.-27	-32|-19.-25	0.017857142857142856
-19|-25.-27	-6|-19.-25	0.017857142857142856
-19|-25.-33	-26|-19.-25	0.3333333333333333
-19|-25.-33	-6|-19.-25	0.3333333333333333
-19|-25.-33	-24|-19.-25	0.3333333333333333
-25|-19.-35	-19|-25.-19.-35	1.0
-25|-19.-4	-19|-25.-19.-4	1.0
-25|-19.-25	-19|-25.-19.-25	0.8928571428571429
-25|-19.-25	-27|-25.-19	0.31386861313868614
-25|-19.-25	-10|-25.-19	0.0072992700729927005
-25|-19.-25	-6|-25.-19	0.029197080291970802
-25|-19.-25	-14|-25.-19	0.0364963503649635
-25|-19.-32	-19|-25.-19.-32	1.0
-19|-25.-4	-3|-19.-25	1.0
-19|-25.-24	-11|-19.-25	0.6666666666666666
-19|-25.-24	-12|-19.-25	0.3333333333333333
-19|-25.-13	-5|-19.-25	1.0
-19|-25.-9	-6|-19.-25	1.0
-19|-25.-10	-10|-19.-25	1.0
-19|-25.129	-22|-19.-25	1.0
-19|-25.-11	-11|-19.-25	1.0
-19|-25.-1	-22|-19.-25	1.0
-19|-25.-17	-17|-19.-25	1.0
-19|-25.-26	-2|-19.-25	0.5
-19|-25.-26	-7|-19.-25	0.5
-19|-25.-29	-24|-19.-25	1.0
-19|-30.4	5|-19.-30	1.0
-19|-30.-21	-12|-19.-30	1.0
-19|-30.-16	-20|-19.-30	1.0
-19|-30.-6	-27|-19.-30	1.0
-19|-30.-20	-30|-19.-30	0.75
-19|-30.-20	-20|-19.-30	0.25
-19|-30.-11	-27|-19.-30	0.16666666666666666
-19|-30.-11	-33|-19.-30	0.16666666666666666
-19|-30.-11	-30|-19.-30	0.6666666666666666
-19|-30.-14	-20|-19.-30	1.0
-19|-30.-29	-18|-19.-30	1.0
-30|-19.-29	-19|-30.-19.-29	0.5
-30|-19.-29	-4|-30.-19	0.3333333333333333
-30|-19.-3	-19|-30.-19.-3	1.0
-19|-30.-19	-30|-19.-30.-19	0.1111111111111111
-19|-30.-19	-32|-19.-30	0.17391304347826086
-19|-30.-19	-23|-19.-30	0.17391304347826086
-19|-30.-19	6|-19.-30	0.043478260869565216
-19|-30.-19	-14|-19.-30	0.043478260869565216
-19|-30.-19	-33|-19.-30	0.08695652173913043
-19|-30.-19	-6|-19	0.043478260869565216
-19|-30.-19	-3|-19.-30	0.043478260869565216
-30|-19.-23	-19|-30.-19.-23	1.0
-30|-19.-23	-23|-30.-19	0.3333333333333333
-30|-19.-23	-27|-30	0.1111111111111111
-30|-19.-23	-21|-30	0.1111111111111111
-30|-19.-18	-19|-30.-19.-18	0.5
-19|-30.-33	-30|-19.-30.-33	1.0
-19|-30.-33	-12|-19.-30	0.3333333333333333
-19|-30.-31	129|-19	1.0
-19|-30.-17	-17|-19.-30	0.5882352941176471
-19|-30.-17	-30|-19.-30	0.35294117647058826
-19|-30.-17	-22|-19.-30	0.058823529411764705
-19|-30.-24	-8|-19.-30	1.0
-19|-30.-13	-10|-19.-30	1.0
-19|-30.-23	-23|-19.-30	1.0
-19|-30.-8	0|-19.-30	1.0
-14|-3.-7	-9|-14	1.0
-14|-3.4	-7|-14	1.0
-14|-3.-15	-18|-14.-3	1.0
-14|-3.-17	-10|-14.-3	1.0
-14|-3.-9	0|-14.-3	1.0
-14|-3.5	12|-14.-3	1.0
-14|-3.-8	-10|-14.-3	1.0
-14|-3.-13	-5|-14.-3	1.0
-14|-3.8	7|-14.-3	1.0
-14|-3.-24	-8|-14.-3	1.0
-14|-3.-10	-5|-14.-3	0.5
-14|-3.-10	-4|-14.-3	0.5
-14|-3.2	4|-14.-3	1.0
-14|-3.16	-2|-14.-3	1.0
-14|-3.-12	-2|-14.-3	1.0
-14|-3.-19	-4|-14.-3	1.0
-14|-3.17	25|-14	1.0
-14|-3.-1	-10|-14.-3	0.5
-14|-3.-1	-8|-14.-3	0.5
-14|-3.-23	-3|-14.-3	1.0
-14|-3.-16	-18|-14.-3	1.0
-14|-3.0	3|-14.-3	1.0
-14|-3.-18	-18|-14.-3	1.0
-14|-3.13	-25|-14.-3	1.0
-14|-3.10	5|-14.-3	1.0
-14|-4.6	7|-14.-4	0.5
-14|-4.6	-2|-14.-4	0.5
-14|-4.7	5|-14.-4	1.0
-14|-4.4	-10|-14.-4	1.0
-14|12.-14	7|-14.12	0.5
-14|12.-14	12|-14.12	0.5
